formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,VBM_HSE06-VL,CBM_HSE06-VL,TDSL
Ru2S3Se2,3.855843556,5.422786278,26.64068,-0.599683514,-1.142552778,-1.294662381,2.459840556,1.519715,1.075837267,0.79493,0.835111667,-39.55974556,2.15252,1.343547778,0.834724333,-2.540326,-2.666867917,-2.154231667,3.323540476,-5.990408393,-4.466093254,2.0
Ru2S4Se1,3.923416667,5.391787389,25.51499,-0.639278833,-1.077812778,-1.329967619,2.487143333,1.6006975,1.1189226,0.849315,0.865753333,-40.50226667,2.17614,1.420895556,0.860152667,-2.658824,-2.668651667,-2.218088333,3.332244286,-6.000895952,-4.410057063,2.0
Ru2S1Te4,4.261701111,6.299763778,31.83125083,-0.105458528,-0.965927778,-1.159484286,1.779233333,0.983836667,0.8394701,0.61964,0.577668333,-33.26909639,1.46971,0.991979444,0.72087,-1.411758,-2.04208125,-1.699456667,3.534658857,-5.576740107,-4.500586635,3.0
Ru2S2Te3,4.288921389,5.866951,30.89746783,-0.270961597,-1.132883333,-1.13473619,1.872426667,1.099915,0.848583933,0.626871667,0.550582778,-34.12563056,1.62409,1.0045,0.736932667,-1.539588,-1.9333375,-1.721540556,3.451047857,-5.384385357,-4.58393119,3.0
Ru2S3Te2,3.753202222,5.777207778,30.8778,-0.480094583,-1.158527778,-1.256057143,2.206866667,1.399585,0.928311867,0.734311667,0.709422222,-36.38542889,2.205116667,1.433883889,0.801880167,-2.077724,-2.372275,-2.145475,3.234033333,-5.606308333,-4.392561111,3.0
Ru2S4Te1,3.801654889,5.327152833,27.727325,-0.620854597,-1.182287778,-1.365937143,2.380000556,1.552105,1.036158267,0.746885,0.81109,-38.46791389,2.28669,1.439311111,0.836991833,-2.403036,-2.673645,-2.275061111,3.194740476,-5.868385476,-4.377028254,3.0
Ru2Se1Te4,4.270550889,6.325335111,32.6286075,-0.082521139,-1.068378333,-1.167972381,1.938268333,0.966480833,0.8488591,0.658988333,0.555571667,-32.46252883,1.66924,0.997563056,0.75633875,-1.322282,-2.07931125,-1.762182778,3.571060476,-5.650371726,-4.63943881,3.0
Ru2Se2Te3,4.106984389,6.208426222,32.60343083,-0.114473444,-1.095591667,-1.203035238,1.967808333,0.992309167,0.840506267,0.693103333,0.517805,-32.938385,1.61197,0.970059722,0.74410225,-1.399918,-2.06742375,-1.769389444,3.530478095,-5.597901845,-4.626069762,3.0
Ru2Se3Te2,3.927431833,5.822402111,33.145865,-0.259988222,-1.182972222,-1.240525714,2.092967778,1.1676,0.869001267,0.728961667,0.611273333,-33.39194183,1.64558,1.05865,0.695121,-1.628404,-2.2910925,-1.920358889,3.413500667,-5.704593167,-4.596472889,3.0
Ru2Se4Te1,3.8377845,5.869233111,31.69306,-0.337723306,-1.192848889,-1.24210619,2.152717778,1.2855825,0.862243533,0.692236667,0.619933333,-33.81598444,1.69234,1.12274,0.661634333,-1.791994,-2.338530833,-1.962572222,3.439226857,-5.77775769,-4.632075746,3.0
Os2O1S4,4.027041778,7.180461111,19.504945,-0.853077611,-1.393102222,-1.795310476,2.933016667,2.023805,1.267331,1.309815,0.969306667,-47.70027111,2.823513333,1.764197778,1.358741667,-2.921922,-2.592237917,-2.947602778,3.329457619,-5.921695536,-4.722559841,2.0
Os2O2S3,3.982681778,7.642063333,20.41784833,-0.984409375,-1.645931111,-2.054116667,3.139193889,2.1017475,1.376182667,1.341545,1.052998333,-49.45816,3.0012,1.936813889,1.461795833,-3.266469333,-2.811056667,-3.350863333,3.373865238,-6.184921905,-5.019796349,2.0
Os2O3S2,4.035634556,7.262851667,18.53832,-1.145176597,-2.293089444,-3.385070952,3.663886667,2.501559167,1.740779,1.742215,1.268405,-51.64971,3.51047,2.684978333,1.748768333,-4.065653333,-5.34738625,-5.007083889,3.30300381,-8.65039006,-5.596093254,2.0
Os2O4S1,4.756452778,7.583926111,18.41426167,-1.176304569,-2.621614444,-3.477078095,3.97307,2.925706667,1.859486333,1.722645,1.432818333,-52.19805167,4.042713333,2.705896667,1.9299875,-4.423379333,-5.57076,-4.927375,3.250257619,-8.821017619,-5.871872063,2.0
Os2O1Se4,3.859983667,6.355629889,20.883275,-0.496687944,-1.256187778,-1.471719524,2.508738889,1.606743333,1.045709333,0.942621667,0.821687222,-43.32819556,2.43634,1.488789444,1.049358333,-2.192556,-2.427681667,-2.213029444,3.415708095,-5.843389762,-4.671895873,2.0
Os2O2Se3,4.166689889,7.019194444,19.43187,-0.79444025,-1.405561111,-1.618306667,2.837899444,1.716563333,1.203160333,1.221543333,0.870083333,-46.51587444,2.55995,1.626047778,1.2114625,-2.55144,-2.696994167,-2.63027,3.424619524,-6.12161369,-4.830180635,2.0
Os2O3Se2,3.975721111,7.264941111,19.889835,-1.030368389,-2.034537222,-2.764549048,3.486850556,2.367709167,1.689517667,1.686976667,1.273525,-49.46541667,3.518613333,2.520187778,1.688853333,-3.630512,-5.000841667,-4.933461667,3.364252381,-8.365094048,-5.398789603,2.0
Os2O4Se1,4.975341667,7.605167222,17.59115667,-1.186806819,-2.546863889,-3.427621905,3.943224444,2.8611025,1.910516667,1.778506667,1.428526667,-50.66109611,4.009673333,2.592276667,1.9470575,-4.225658667,-5.282910417,-4.919579444,3.337224286,-8.620134702,-5.884088175,2.0
Os2O1Te4,4.187944,6.207105,26.05255667,-0.381004222,-0.969344444,-1.151159762,2.169425,1.336966667,1.0039169,0.93903,0.659130556,-39.37683167,1.98119,1.295887778,0.9270625,-1.382474,-1.925774167,-1.627709444,3.533984286,-5.459758452,-4.50332873,3.0
Os2O2Te3,4.384985556,7.062986111,24.11110667,-0.626381389,-1.307391111,-1.31012,2.367175,1.444874167,1.118050733,1.110493333,0.694657778,-42.81719537,2.13723,1.433765,1.078210417,-1.807937333,-2.13691875,-1.908614444,3.655237619,-5.792156369,-4.96262873,3.0
Os2O3Te2,4.965494278,6.447323333,23.22402,-1.046198917,-1.473413889,-2.239882381,3.287932778,2.4733075,1.673907333,1.718681667,1.071865,-46.772855,3.099583333,2.44371,2.042509167,-2.90042,-4.616677083,-4.558096667,3.062804286,-7.679481369,-4.536218175,3.0
Os2O4Te1,5.699783889,7.355431667,20.08394,-1.251554083,-2.442079444,-3.152014762,3.890580556,2.5244075,1.961304667,1.812941667,1.26769,-49.05846667,4.039306667,2.48088,1.997428333,-3.994864,-5.166744583,-4.843115,3.165608571,-8.332353155,-5.607688016,3.0
Os2S1Se4,3.912015667,5.507007333,25.82845,-0.220708028,-1.188559444,-1.015216667,2.358672778,1.217461667,0.965019333,0.757281667,0.674282778,-39.40741,2.13712,1.188085,0.7618695,-1.861378,-2.01022,-1.599611111,3.827021333,-5.837241333,-5.015580778,2.0
Os2S2Se3,3.973857778,5.518549,25.34551,-0.287902861,-1.216312778,-1.045145714,2.375437778,1.218926667,0.961795,0.778806667,0.685217778,-39.98730278,2.14831,1.158406111,0.8119645,-1.955496,-2.00708125,-1.610221667,3.824296667,-5.831377917,-5.040609444,2.0
Os2S3Se2,3.898613667,5.544052667,25.58557,-0.373060944,-1.216659444,-1.211800952,2.546791667,1.431881667,1.055614333,0.852365333,0.779502778,-41.45659778,2.419176667,1.394737222,1.0272775,-2.274774,-2.07631875,-1.794511111,3.738362381,-5.814681131,-4.955021825,2.0
Os2S4Se1,4.027678556,5.743692667,25.837785,-0.446011569,-1.253202222,-1.213155714,2.590325,1.500921667,1.099220833,0.810350333,0.812764444,-43.43458889,2.520486667,1.386156667,1.1017125,-2.388454,-2.08432375,-1.814720556,3.742073333,-5.826397083,-4.995275556,2.0
Os2S1Te4,3.900032667,5.632492,31.212465,0.013319417,-0.743144444,-0.847546905,1.887478333,0.949024167,0.831265833,0.693948333,0.555497778,-37.30932783,1.45642,1.023427778,0.745223333,-1.05095,-1.6314275,-1.225743889,3.77797619,-5.40940369,-4.521120635,1.0
Os2S2Te3,3.974481667,5.865738667,29.97019367,-0.147783833,-0.888414444,-0.860082143,2.025103333,0.916929167,0.8379875,0.658436667,0.546661667,-38.27642556,1.55534,1.023088889,0.774644833,-1.17334,-1.7134125,-1.276681667,3.746295714,-5.459708214,-4.634710159,1.0
Os2S3Te2,3.982553667,5.265740667,28.97558,-0.277461347,-1.141423333,-1.090664524,2.352606111,1.347899167,0.935073333,0.770465,0.706627222,-39.645965,2.251546667,1.504702222,0.972942833,-1.701042,-2.093248333,-1.696548889,3.433478571,-5.526726905,-4.574901905,3.0
Os2S4Te1,3.897390056,5.629408,27.21583,-0.359067375,-1.184686667,-1.197432619,2.464865,1.458298333,1.012835,0.783908333,0.768917778,-41.950055,2.316746667,1.509768333,1.019295833,-2.114638,-2.106161667,-1.787632778,3.438008095,-5.544169762,-4.622694762,2.0
Os2Se1Te4,3.960219667,6.083237222,31.562385,0.097924319,-0.924284444,-0.857524524,1.80928,0.905773333,0.8004674,0.701648333,0.531243333,-36.53415783,1.48634,0.902252778,0.719680833,-0.952338,-1.68628125,-1.292282778,3.870367048,-5.556648298,-4.794651492,1.0
Os2Se2Te3,3.819497667,6.036334667,31.248485,0.058261694,-0.898257778,-0.897255952,1.91962,0.831160833,0.813385267,0.710693333,0.498556667,-37.06862506,1.50966,0.960017222,0.731240833,-1.020276,-1.6800575,-1.281601111,3.86233419,-5.54239169,-4.760591968,1.0
Os2Se3Te2,3.77615,5.652796333,31.294035,-0.043870597,-1.017385556,-0.973379286,2.159437778,1.154765,0.851423433,0.701006667,0.612381667,-37.43794117,1.60043,1.128971111,0.698465333,-1.300794,-2.001643333,-1.500948333,3.596527143,-5.598170476,-4.613912698,1.0
Os2Se4Te1,3.847762667,5.790621333,29.445385,-0.085670347,-1.051701667,-0.980452143,2.223677778,1.170506667,0.8395991,0.676786667,0.629745,-37.86466944,1.75264,1.12226,0.763503667,-1.4374,-1.984532917,-1.539834444,3.581247619,-5.565780536,-4.632949286,2.0
Co2O1S4,4.578613778,6.613416667,18.279395,-0.806807375,-1.421466111,-2.307424286,3.402963333,3.033704167,2.038196267,2.31705,1.529636667,-35.99828333,3.440503333,3.083617222,1.985566667,-4.146882667,-4.176469583,-3.854937778,2.692897619,-6.869367202,-4.11436373,3.0
Co2O2S3,4.229628778,6.737906111,17.44771833,-0.771534375,-1.589290556,-2.420027619,3.623321111,3.248133333,2.1250816,2.273575,1.542548333,-36.17383722,3.394653333,3.429010556,2.104125,-4.456382667,-4.324462083,-4.009318333,2.657862857,-6.98232494,-4.247153413,3.0
Co2O3S2,4.033375556,5.954372778,16.59937333,-0.803016819,-2.133678889,-3.640882857,4.43243,3.851033333,2.225876167,2.305101667,1.770771667,-38.47516944,4.198126667,4.269343333,2.321802083,-5.785788667,-6.182818333,-5.352885556,2.21101119,-8.393829524,-4.344690079,3.0
Co2O4S1,4.188628889,5.712426667,16.755255,-1.037632736,-3.054893333,-3.796364762,5.098777222,3.814535833,2.2528525,2.39813,1.881893333,-38.58541833,4.684846667,4.218433889,2.33916375,-6.00986,-6.257005417,-5.321419444,2.186503095,-8.443508512,-5.241396429,3.0
Co2O1Se4,4.880922222,6.400684556,18.92916,-0.801099028,-1.533387222,-1.982857143,3.233383889,2.583911667,1.656715,1.887339,1.30401,-32.04429033,2.771183333,2.233731111,1.359950417,-3.878267333,-3.61976125,-3.319821667,2.994776667,-6.614537917,-4.528163889,3.0
Co2O2Se3,4.335261111,6.542998889,17.83391,-0.968712181,-1.461106667,-2.379170952,3.395379444,2.995073333,1.8637816,2.013668333,1.46903,-32.66287089,3.13119,2.600031667,1.797185417,-4.276689333,-4.054649583,-3.855123889,3.031713333,-7.086362917,-4.49282,3.0
Co2O3Se2,3.961585,5.596162222,16.86271167,-1.057847431,-1.930893889,-3.382490476,4.365706111,3.856553333,2.234330833,2.306895,1.773633333,-36.38417444,4.08096,4.077240556,1.97037375,-5.652038667,-6.032954167,-5.007947222,2.217341429,-8.250295595,-4.148235317,3.0
Co2O4Se1,4.127412778,5.553122778,16.52283,-1.242855472,-3.08173,-3.739728571,4.858755,3.844039167,2.315794833,2.410576667,1.85962,-37.70573722,4.59058,4.243631667,2.169185417,-5.964735333,-6.27914625,-5.309630556,2.164565238,-8.443711488,-5.246295238,3.0
Co2O1Te4,5.831639056,7.144531778,25.07433333,-0.879790111,-1.317194444,-1.486432857,2.756920556,1.886425,1.178016667,0.949614,1.061792222,-26.38006804,2.4185,1.674246667,0.981616667,-3.227776667,-3.076046667,-2.558046111,3.306731905,-6.382778571,-4.623926349,3.0
Co2O2Te3,5.386407056,7.028310556,23.13509667,-1.199692097,-1.514633333,-1.794540952,2.986228889,2.291285833,1.498334,1.250444,1.260883333,-29.88769381,2.54313,1.998343889,1.474132917,-3.638292667,-3.5455625,-3.112307222,3.338895714,-6.884458214,-4.853529048,3.0
Co2O3Te2,4.513047667,6.111423333,19.16146,-1.372137833,-1.620081111,-2.78151,4.192163333,3.645779167,2.106834333,1.620465,1.559631667,-33.51629215,3.546876667,3.467697222,1.687009583,-5.215521333,-5.824505417,-4.880286111,2.25345381,-8.077959226,-3.873534921,3.0
Co2O4Te1,3.922247,5.701761667,16.95721367,-1.559099611,-2.6314,-3.467752381,4.519107222,3.743556667,2.257366333,2.089675,1.68485,-35.268285,4.550593333,3.968761111,2.06412625,-5.976343333,-6.098367917,-5.096508889,2.175917381,-8.274285298,-4.807317381,3.0
Co2S1Se4,5.288423833,6.977454167,24.63856,-0.686646333,-1.275206667,-1.508569524,2.897441111,1.971331667,1.3636676,1.466256667,0.934376111,-28.43265689,2.374706667,1.683765,1.060217083,-3.24657,-2.9291825,-2.577747222,3.163320714,-6.092503214,-4.438527381,3.0
Co2S2Se3,5.342993944,6.867996056,23.80632,-0.718898153,-1.252251667,-1.55966619,2.947487778,2.128174167,1.465982267,1.58811,0.983728333,-29.45585411,2.530596667,1.846184444,1.15014875,-3.382784,-2.9711825,-2.668163333,3.163163333,-6.134345833,-4.415415,3.0
Co2S3Se2,5.140407833,6.681240056,23.107445,-0.707779833,-1.16195,-1.687232381,3.048922778,2.308848333,1.763314933,1.777093333,1.084728333,-31.02445056,2.916523333,2.183316111,1.411010833,-3.606894,-3.179937083,-3.119067222,3.05174381,-6.231680893,-4.21369381,3.0
Co2S4Se1,5.110922056,6.806694611,22.772405,-0.710311556,-1.179934444,-1.729396667,3.075695556,2.531660833,1.839318867,1.999881667,1.10131,-31.98393722,2.990963333,2.292232778,1.528114167,-3.657428,-3.259768333,-3.153937222,3.064883333,-6.324651667,-4.244817778,3.0
Co2S1Te4,5.919817222,7.402279611,33.18993,-0.433936958,-1.064118889,-1.224317381,2.510170556,1.474295,1.064841367,0.809386667,0.639581667,-23.93806572,1.80165,1.458133333,0.824404583,-2.628098667,-2.553378125,-2.07381,3.386178095,-5.93955622,-4.450296984,3.0
Co2S2Te3,6.002817556,7.321321722,31.105415,-0.520010292,-1.059195,-1.209780238,2.612003889,1.584330833,1.080127833,0.885381667,0.670422778,-25.80364009,1.84978,1.5096,0.873833333,-2.845189333,-2.639663125,-2.174711667,3.41989619,-6.059559315,-4.47909119,3.0
Co2S3Te2,5.0851,6.771571167,27.47997,-0.676553569,-1.141608889,-1.492316429,2.889962778,2.1230625,1.454856333,1.276805,0.952668333,-27.9375937,2.393086667,1.881927222,1.192144167,-3.307932667,-3.06744,-2.852390556,2.906919048,-5.974359048,-4.048527937,3.0
Co2S4Te1,4.873014778,6.782251889,25.802485,-0.761156361,-1.100732778,-1.55529381,2.981972778,2.357155833,1.656309667,1.624898333,1.03789,-30.35514389,2.743803333,2.240532778,1.399874167,-3.506853333,-3.16857125,-3.036043889,2.845968095,-6.014539345,-3.946700873,3.0
Co2Se1Te4,6.064173333,7.5127185,34.84788,-0.367023917,-1.022107778,-1.272214048,2.435354444,1.526603333,1.049265367,0.787596667,0.632266667,-22.70664117,1.88275,1.524485,0.81078625,-2.463166667,-2.640559792,-2.066373889,3.347765714,-5.988325506,-4.369873492,3.0
Co2Se2Te3,5.991637333,7.339243722,33.445745,-0.420302542,-1.105349444,-1.263461667,2.486822222,1.536255,1.068230167,0.819453333,0.64515,-23.38783239,1.75163,1.566051667,0.83437125,-2.618968667,-2.595885625,-2.167157778,3.329159048,-5.925044673,-4.434508492,3.0
Co2Se3Te2,5.682458778,7.352776778,31.423885,-0.523107083,-1.140082222,-1.360095476,2.638682222,1.7556225,1.1623825,0.91504,0.7335,-24.31448131,1.97091,1.586040556,0.839052917,-2.841416,-2.77671375,-2.421157778,3.091525714,-5.868239464,-4.231607937,3.0
Co2Se4Te1,5.471176056,7.526073444,29.17698,-0.564696444,-1.066626667,-1.371702619,2.67605,1.874028333,1.247354,1.007851667,0.811766667,-25.72679861,2.116246667,1.649627778,0.971464833,-2.983888667,-2.901092083,-2.469778889,3.049629524,-5.950721607,-4.11625619,3.0
Rh2O1S4,4.563615111,6.014856667,19.893785,-1.203836278,-1.371312222,-2.17843,3.073093333,2.009844167,1.726122,1.536798333,1.347291667,-41.16219167,2.842636667,2.104642778,1.346934167,-3.759791333,-3.619705,-3.447917222,2.933821905,-6.553526905,-4.305134127,3.0
Rh2O2S3,4.264849389,6.282554778,20.14068,-1.278412208,-1.688190556,-2.523646667,3.21311,2.290869167,1.795472333,1.849355,1.443365,-41.954865,3.063426667,2.371462222,1.44878,-4.116826,-3.912711667,-3.747610556,2.889255238,-6.801966905,-4.577445794,3.0
Rh2O3S2,3.689209278,5.550902222,18.305915,-1.438054944,-2.079228889,-3.66454,3.980327778,3.223963333,1.884908,1.772948333,1.618491667,-42.59935944,3.863343333,3.070978333,1.698967083,-5.284360667,-5.466264167,-4.865107222,2.354647143,-7.82091131,-4.433876032,3.0
Rh2O4S1,3.797290667,5.588169722,18.40637833,-1.591249583,-2.880531111,-3.941811905,4.270324444,3.1547675,2.029915333,1.850638333,1.746875,-42.31173778,4.307383333,3.177576667,1.83769375,-5.629826667,-5.558652917,-4.913038889,2.283208095,-7.841861012,-5.163739206,3.0
Rh2O1Se4,4.496087,6.431045,21.074135,-0.955662125,-1.531133333,-1.94801619,2.578702222,1.876768333,1.282793333,1.184856667,1.118521111,-34.96472028,2.330906667,1.677178889,1.000365,-3.494600667,-3.166732917,-2.887314444,3.014758571,-6.181491488,-4.545891905,3.0
Rh2O2Se3,4.458805611,6.12587,19.681135,-1.130422722,-1.579048333,-2.278131429,2.905905,2.01089,1.587994,1.418378333,1.223465,-37.5765175,2.507393333,1.864148333,1.190843333,-3.815284667,-3.535542083,-3.240443333,3.02730381,-6.562845893,-4.606352143,3.0
Rh2O3Se2,3.8931485,5.620260556,18.413285,-1.400616597,-1.890845556,-3.490997143,3.865162778,2.755639167,1.908377333,1.741061667,1.582423333,-40.74165111,3.673403333,2.882217222,1.713985417,-4.902941333,-5.38902,-4.926766111,2.511411905,-7.900431905,-4.40225746,3.0
Rh2O4Se1,3.830130889,5.735901111,17.93831,-1.586987861,-2.534321111,-3.878511429,4.264775,3.199504167,2.062014,1.715278333,1.733971667,-40.83417222,4.282763333,3.052993333,1.814915417,-5.486068667,-5.38756,-4.94838,2.33262381,-7.72018381,-4.866944921,3.0
Rh2O1Te4,5.632061278,6.767408778,27.31912167,-0.700870264,-1.093750556,-1.530755714,2.172115,1.745715833,1.177719733,0.957831667,0.908561111,-29.68761574,1.94185,1.566590556,0.887140417,-2.578054667,-2.8868725,-2.43633,3.32336619,-6.21023869,-4.417116746,3.0
Rh2O2Te3,5.756259056,7.1036975,24.52855167,-1.069478986,-1.492758889,-1.728569524,2.423901111,1.947624167,1.285948333,1.116598333,1.025441667,-32.48206619,2.27713,1.660006111,1.076685833,-3.165558,-3.077161667,-2.781385556,3.352315238,-6.429476905,-4.845074127,3.0
Rh2O3Te2,4.485752056,5.938649,22.42478167,-1.397528097,-1.877256111,-2.938794286,3.620320556,2.811405833,1.844830333,1.469486667,1.365718333,-37.42498167,3.057656667,2.644605,1.7544125,-4.316147333,-5.384905833,-4.806609444,2.374307619,-7.759213452,-4.25156373,3.0
Rh2O4Te1,4.462627,5.951548889,19.014775,-1.636173556,-2.454119444,-3.72206,4.193547778,2.997550833,2.141238333,1.756948333,1.544998333,-39.43406889,4.150176667,2.843725556,1.91780875,-5.285706,-5.36561875,-4.873940556,2.420839048,-7.786457798,-4.874958492,3.0
Rh2S1Se4,4.803245944,6.282793167,27.36458,-0.601260292,-1.245167222,-1.354749524,2.292371111,1.560200833,1.1170346,0.996255,0.772443333,-32.41598072,2.041846667,1.265709444,0.9054075,-2.861845333,-2.975023333,-2.164886111,3.351730762,-6.326754095,-4.596897984,3.0
Rh2S2Se3,4.808832056,6.265875722,26.763155,-0.626752556,-1.264945,-1.368184762,2.325415,1.596304167,1.139108267,0.989868333,0.80256,-34.39798278,2.139866667,1.23104,0.9839925,-3.013425333,-2.95052625,-2.189383889,3.282391714,-6.232917964,-4.547336714,3.0
Rh2S3Se2,4.834079167,5.966595944,26.355085,-0.719126375,-1.028214444,-1.47903,2.579179444,1.6554625,1.400622,1.104446667,0.917743333,-35.83142778,2.423773333,1.570000556,1.033244167,-3.179361333,-3.058635833,-2.546923889,3.211695238,-6.270331071,-4.239909683,3.0
Rh2S4Se1,4.769032833,6.095006056,25.16751,-0.781949236,-0.994861111,-1.526249524,2.609122222,1.68703,1.503110667,1.210233333,0.946303333,-36.98616389,2.431073333,1.714345556,1.0282125,-3.257241333,-3.057237083,-2.605694444,3.114999048,-6.172236131,-4.109860159,3.0
Rh2S1Te4,5.640648889,6.838117333,31.85944283,-0.231437181,-0.952871667,-1.24438619,1.910649444,1.377809167,1.010751933,0.761151667,0.69358,-27.94535572,1.46136,1.323575556,0.798871667,-2.060165333,-2.579210417,-1.946109444,3.407603619,-5.986814036,-4.360475286,3.0
Rh2S2Te3,5.872858,6.761199444,31.59537183,-0.403977264,-1.165449444,-1.244804286,1.956542222,1.415179167,1.001111767,0.765963333,0.671256667,-30.61647733,1.60645,1.390503333,0.824520833,-2.227553333,-2.562344792,-1.964305556,3.359522667,-5.921867458,-4.524972111,3.0
Rh2S3Te2,5.010578444,6.505804889,29.69054333,-0.625259694,-1.333310556,-1.448930476,2.336074444,1.722111667,1.177630767,0.882575,0.797592778,-32.82092789,2.006516667,1.641155,0.970266667,-2.639276,-2.76151625,-2.43614,3.030712857,-5.792229107,-4.364023413,3.0
Rh2S4Te1,4.842723389,6.258208611,26.657315,-0.725289639,-1.234732778,-1.49814381,2.536202222,1.86044625,1.340782,0.99315,0.897225,-34.68255,2.271926667,1.776258333,0.98517,-3.089907333,-3.035477917,-2.614231667,2.997001429,-6.032479345,-4.231734206,3.0
Rh2Se1Te4,5.678863444,7.118660056,33.41444783,-0.162414542,-0.857457222,-1.242700952,2.163616111,1.309911667,0.9868512,0.737015,0.664183333,-26.48661644,1.67003,1.290849444,0.803569167,-1.925373333,-2.649845833,-1.978125,3.444210762,-6.094056595,-4.301667984,3.0
Rh2Se2Te3,5.68984,6.91932,32.85270083,-0.230099028,-0.989576667,-1.241039048,2.141721667,1.393051667,0.989388867,0.768661667,0.630426667,-27.24082683,1.63784,1.375883333,0.806052917,-1.990771333,-2.587413958,-2.053729444,3.376496952,-5.963910911,-4.366073619,3.0
Rh2Se3Te2,5.141332222,6.548462333,33.09286833,-0.350370542,-1.198930556,-1.358447143,2.208934444,1.508758333,1.058811533,0.823311667,0.694661667,-27.87655928,1.64302,1.364702778,0.780723333,-2.242970667,-2.659560833,-2.191946111,3.162167524,-5.821728357,-4.361098079,3.0
Rh2Se4Te1,5.081796611,6.575765111,32.332015,-0.430976292,-1.188539444,-1.35098,2.211086111,1.493579167,1.0807622,0.88196,0.711491667,-28.90138917,1.69748,1.406457778,0.798430833,-2.383632667,-2.730143333,-2.206232778,3.154335143,-5.884478476,-4.342874587,3.0
Ir2O1S4,4.608181889,6.888605333,21.27981,-1.332927681,-1.575519444,-2.024499524,3.00013,2.195870833,1.498205667,1.623403333,1.07425,-44.10908778,2.853313333,1.865737778,1.282226667,-3.354187333,-3.145218333,-3.229892778,3.06411881,-6.209337143,-4.639638254,3.0
Ir2O2S3,4.432601,6.920830444,21.858905,-1.423145833,-1.901082778,-2.259247619,3.158585556,2.2221675,1.567711667,1.634236667,1.134225,-45.11534944,3.050006667,2.00942,1.384295,-3.769970667,-3.32885625,-3.554843889,3.083734048,-6.412590298,-4.984816825,2.0
Ir2O3S2,3.976045444,6.431100667,19.62930667,-1.4844275,-2.656496111,-3.609097143,3.657678333,2.975945,1.839652333,1.690478333,1.263136667,-46.16052889,3.548823333,3.244668889,1.783894167,-4.706438,-5.66578375,-5.020183889,2.824102857,-8.489886607,-5.480598968,2.0
Ir2O4S1,4.167618222,6.499013444,19.10711833,-1.584268347,-2.797799444,-3.663841429,4.135252778,3.403470833,1.936793,1.760871667,1.459746667,-46.61176167,4.024686667,3.317749444,1.952149167,-5.028429333,-5.873860417,-4.946949444,2.774557619,-8.648418036,-5.572357063,2.0
Ir2O1Se4,4.583019556,6.873856778,23.40747,-1.142951847,-1.533325,-1.65633,2.493677222,1.816921667,1.188399333,1.189061667,0.897472778,-38.16823426,2.171146667,1.571823333,0.99831125,-2.656928,-2.76327875,-2.614143889,3.096085476,-5.859364226,-4.629410476,3.0
Ir2O2Se3,4.538938444,6.798231556,21.26824,-1.357616792,-1.824108333,-2.008258571,2.830381111,1.905958333,1.362935333,1.459596667,0.929876667,-40.47385333,2.447886667,1.692574444,1.218551667,-3.229555333,-3.108219583,-3.038768889,3.103134048,-6.211353631,-4.927242381,3.0
Ir2O3Se2,3.912510333,6.522015111,20.929075,-1.495431069,-2.454312222,-3.338286667,3.488049444,2.871461667,1.802089667,1.720706667,1.22937,-44.19596056,3.395633333,3.001421111,1.808608333,-4.22228,-5.563791667,-4.982291667,2.773960476,-8.337752143,-5.228272698,2.0
Ir2O4Se1,4.186089889,6.599547333,18.31951167,-1.597199028,-2.727430556,-3.67732619,3.958388333,3.402506667,1.996213,1.745518333,1.404091667,-45.57924111,4.025356667,3.294262222,1.931299167,-4.820674,-5.65355875,-4.993636111,2.802443333,-8.456002083,-5.529873889,2.0
Ir2O1Te4,5.319346611,7.102874167,26.74129167,-0.874432056,-1.278978333,-1.362805,2.221191111,1.422581667,1.145634733,1.04286,0.764859444,-34.38157209,1.99869,1.405686111,0.8886525,-1.831366,-2.268585833,-2.057881111,3.374144571,-5.642730405,-4.653122905,3.0
Ir2O2Te3,5.648975722,7.170917444,25.38971667,-1.321359194,-1.714741111,-1.574730952,2.29813,1.638449167,1.257045733,1.13568,0.785305,-37.05965167,1.99638,1.510119444,1.082757083,-2.366852,-2.620703333,-2.322732778,3.375676,-5.996379333,-5.090417111,3.0
Ir2O3Te2,4.572408333,6.347595889,25.696125,-1.554883972,-1.894650556,-2.683725238,3.291573889,2.892083333,1.767008667,1.765285,1.110366667,-40.70422722,3.12687,2.780018333,1.991749167,-3.525566,-5.3615875,-4.78147,2.622346667,-7.983934167,-4.516997222,3.0
Ir2O4Te1,4.892215333,6.624936333,19.97053,-1.648669222,-2.514890556,-3.479664762,3.909286111,3.202815,1.973403333,1.859898333,1.295823333,-43.71601889,4.001076667,2.921501111,2.006321667,-4.601998,-5.58980625,-4.893791111,2.670039524,-8.259845774,-5.184930079,3.0
Ir2S1Se4,4.588112167,7.270726333,27.76752,-0.694632097,-1.089143333,-1.181167619,2.332866111,1.512954167,1.116243833,1.007018333,0.740581667,-35.03850722,1.973816667,1.429983333,0.826504167,-2.300434,-2.362229583,-1.860531111,3.455290952,-5.817520536,-4.544434286,3.0
