formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,TDSL
Re2S2Se1Te4,5.43622,9.296834444444444,39.1603,0.1317907916666667,-0.8672766666666665,-1.2584819047619047,1.7262666666666682,1.0285441666666666,0.8517593333333333,0.7724450000000002,0.5873022222222221,-51.06408333333334,1.64568,1.015691666666666,0.7478441666666665,-0.9800919999999992,-1.5714693750000008,-1.5873761111111115,3.586680000000001,3.0
Re2S2Se2Te3,5.502690000000001,9.219524444444442,38.711715000000005,0.1147384583333334,-0.8564566666666665,-1.3191542857142855,1.739423333333335,1.1241699999999997,0.8540923333333332,0.79304,0.6129972222222222,-51.61324111111112,1.5698200000000002,1.0289238888888876,0.7245200000000002,-1.0548199999999994,-1.6439493750000014,-1.6125927777777789,3.5909828571428566,3.0
Re2S2Se3Te2,5.541983555555558,9.758821666666671,37.28048,0.0837254166666666,-1.0385899999999997,-1.3754509523809524,1.836335000000001,1.2854349999999997,0.9199884999999997,0.805105,0.714916666666667,-51.95834611111112,1.7970200000000005,1.1560505555555551,0.7927625,-1.3174039999999998,-1.8566791666666664,-1.9090344444444467,3.513223333333334,3.0
Re2S2Se4Te1,5.523018555555557,9.87573666666667,35.965995,0.0544499583333333,-0.9938733333333332,-1.4040766666666664,1.911606666666668,1.2770425,0.9458054999999994,0.8619483333333333,0.7135250000000002,-52.740789444444445,1.9436100000000005,1.1477005555555548,0.8370275000000003,-1.46955,-1.8925879166666653,-1.909231111111112,3.532476666666667,3.0
Re2S3Se1Te3,5.509694111111114,9.53286411111111,37.709535,0.0843913333333333,-0.9180666666666664,-1.3082285714285715,1.7921416666666687,1.2738791666666665,0.9395174999999998,0.86031,0.6097716666666667,-52.175863333333325,1.66664,1.1890083333333326,0.8232599999999998,-1.1830599999999998,-1.656950625000001,-1.7342250000000017,3.646752380952381,3.0
Re2S3Se2Te2,5.413530555555558,9.734741666666668,36.52829500000001,0.0436084166666666,-1.1375266666666668,-1.420235714285715,1.9884722222222229,1.405553333333334,1.0141958333333327,0.9072533333333332,0.8201694444444443,-53.21060833333332,2.0388266666666666,1.3891549999999997,0.9002691666666668,-1.5530440000000003,-1.9620075,-2.0927222222222244,3.491005238095239,3.0
Re2S3Se3Te1,5.408481888888891,9.832018333333336,35.50653000000001,0.0313612916666666,-1.047796666666667,-1.4414480952380957,1.906358333333335,1.3056024999999998,1.0380584999999998,0.8565883333333332,0.72602,-53.74483777777777,1.97652,1.230645555555555,0.9766241666666672,-1.562102,-1.8850879166666663,-1.987625555555556,3.502279523809524,3.0
Re2S4Se1Te2,5.523661888888892,9.576136666666669,36.08598000000001,0.0206785,-1.0934766666666669,-1.4302728571428571,2.011642777777779,1.3745300000000007,1.029516833333333,0.9187033333333332,0.8183211111111109,-54.00307333333331,2.0977666666666663,1.4343633333333337,0.9071766666666669,-1.5872399999999998,-1.9250779166666665,-2.092821111111113,3.4650338095238093,3.0
Re2S4Se2Te1,5.378931333333333,9.626826666666666,35.011810000000004,-0.0025954166666666,-1.1007166666666668,-1.4300914285714286,2.0941627777777803,1.4047025000000009,1.096942833333333,0.8921849999999999,0.8154855555555556,-55.22840333333331,2.2080966666666666,1.433865,1.0813966666666668,-1.734376,-1.9594441666666664,-2.169577222222224,3.432619999999999,3.0
Re2S5Se1Te1,5.409108000000001,9.369524999999996,34.174850000000006,-0.0366663749999999,-1.10632,-1.4636690476190473,2.150854444444448,1.461117500000001,1.1079164999999995,0.90138,0.8409338888888889,-55.70482,2.339096666666667,1.4797733333333332,1.1172816666666667,-1.8211,-1.930870416666667,-2.248522222222224,3.4387090476190463,3.0
Fe2O1S1Se5,4.96693277777778,7.462263333333333,31.79960000000001,-0.4993948055555555,-1.3289094444444445,-2.4137109523809515,3.206151111111112,2.572089166666667,1.6267893333333323,1.7168,1.175508888888889,-48.63107388888891,2.7459266666666675,2.342953888888889,1.5304079166666669,-3.499670666666664,-3.883445416666663,-3.883405555555557,2.572628095238093,3.0
Fe2O1S2Se4,4.66461888888889,7.362006666666668,31.36170000000001,-0.528619,-1.3011461111111111,-2.470328095238095,3.1978794444444447,2.7563033333333333,1.6636333333333324,1.7624383333333329,1.1808972222222225,-49.31299333333335,2.790366666666668,2.384016111111112,1.5938554166666667,-3.576761999999997,-3.865544166666663,-3.956785555555555,2.582721428571427,3.0
Fe2O1S3Se3,4.69824611111111,7.139309999999999,30.325550000000018,-0.53914625,-1.2566494444444445,-2.509800952380952,3.230536111111112,3.0320758333333333,1.767359666666665,1.6471166666666663,1.2043983333333337,-50.23862555555559,2.814526666666667,2.602716666666667,1.7878929166666668,-3.654577999999998,-4.053180416666664,-4.076998333333335,2.558288571428573,3.0
Fe2O1S4Se2,4.61157111111111,6.794113333333333,29.081065000000013,-0.5482200000000004,-1.2844916666666668,-2.527732380952381,3.3311583333333346,3.08997,1.8769779999999976,1.9065916666666665,1.2478433333333334,-51.6304703703704,3.059676666666668,2.932235555555556,1.9446,-3.741882666666666,-4.214039999999995,-4.345133333333334,2.443307619047619,3.0
Fe2O1S5Se1,4.680711666666667,6.741741666666666,28.886855000000004,-0.5940604722222226,-1.2834366666666668,-2.581002857142856,3.306400555555557,3.1006808333333327,1.928109999999997,2.0843483333333337,1.2509866666666667,-52.9479114814815,3.0789666666666675,3.08767611111111,2.0056616666666667,-3.7884513333333314,-4.241397083333329,-4.445733888888889,2.404092857142857,3.0
Fe2O2S1Se4,4.484057222222225,7.162070000000002,30.63639000000001,-0.6331120694444443,-1.3029227777777777,-2.6761095238095227,3.329202222222221,2.896125833333332,1.7494703333333317,1.9181883333333327,1.2156022222222225,-50.05625222222226,2.7923566666666675,2.8008738888888898,1.7248774999999998,-3.820472666666665,-4.187176249999999,-4.282454444444443,2.619743333333332,3.0
Fe2O2S2Se3,4.332847222222225,7.16968,29.579145000000008,-0.6583637638888888,-1.4000277777777776,-2.7193247619047614,3.290646666666667,3.025179166666665,1.7886636666666649,1.9834683333333325,1.222345555555556,-50.57628166666669,2.8700966666666674,2.916331111111112,1.7702625,-3.798368666666664,-4.217927499999999,-4.34949888888889,2.5567290476190467,3.0
Fe2O2S3Se2,4.480902777777779,6.843195000000001,29.07520500000001,-0.6876169861111109,-1.3088950000000004,-2.712161904761904,3.428372777777778,3.1476841666666657,1.9968489999999977,2.090601666666667,1.295913333333334,-52.67718074074077,3.106846666666667,3.2491711111111106,2.0344575000000003,-3.901214666666664,-4.380330833333333,-4.602298888888889,2.3948585714285704,3.0
Fe2O2S4Se1,4.649331666666667,6.726126666666668,27.870380000000008,-0.7068384027777777,-1.3352266666666668,-2.676343333333333,3.442744444444446,3.377051666666665,2.085752666666665,2.1663783333333337,1.3236766666666675,-54.0056853703704,3.1161933333333343,3.3453577777777768,2.0052675000000004,-3.9031953333333305,-4.411803333333333,-4.644245555555555,2.3801728571428558,3.0
Fe2O3S1Se3,4.061732222222224,6.774110555555555,28.389905,-0.7593820833333331,-1.4224338888888894,-2.875521904761905,3.462882222222223,3.5288983333333324,2.2777768333333324,2.32627,1.3898966666666672,-52.24182111111114,2.9103433333333344,3.548042222222222,2.474055833333333,-4.084828666666662,-4.485325416666667,-4.765478333333333,2.288554761904762,3.0
Fe2O3S2Se2,3.951555555555558,5.7867066666666656,26.219095,-0.8619942222222221,-1.4642683333333335,-3.305577619047617,4.160189444444444,3.7576241666666657,2.414020833333331,2.597915,1.5329133333333336,-53.1528614814815,3.903876666666666,4.031803333333333,2.54132,-5.058781333333329,-6.098998333333339,-5.0981000000000005,2.0542619047619053,3.0
Fe2O3S3Se1,4.029871111111111,6.316348888888891,25.38584,-0.8775961111111106,-1.3976333333333335,-3.019762380952381,3.523447222222221,3.704228333333331,2.389061166666665,2.6415833333333336,1.4271700000000005,-54.51517462962964,3.18682,3.673362777777777,2.632005,-4.252201999999997,-4.668597083333334,-4.904813888888888,2.184250476190476,3.0
Fe2O4S1Se2,3.7537127777777775,5.929701111111109,25.47469000000001,-1.0215784305555555,-2.099937777777778,-3.69947476190476,4.250395555555556,3.770127499999999,2.451759833333332,2.8421716666666663,1.6049983333333335,-53.08519703703705,3.8972733333333336,4.212972222222223,2.580281666666666,-5.386667333333328,-6.060598333333335,-5.188225555555555,2.020170476190477,3.0
Fe2O4S2Se1,3.7345666666666655,5.853136111111111,24.48899000000001,-0.9529934861111116,-2.25889,-3.664221428571429,4.294435555555555,3.851165000000001,2.527604166666665,3.024771666666666,1.6545633333333336,-54.47962333333334,3.893463333333334,4.293968888888889,2.568554166666666,-5.49081666666666,-6.160827500000002,-5.336472222222223,1.9862933333333344,3.0
Fe2O5S1Se1,3.492053888888888,5.898918888888887,24.24142,-1.1470667500000002,-2.5304255555555546,-3.8383819047619023,4.996398888888888,3.749444166666666,2.468518833333332,2.8446583333333337,1.6605533333333335,-54.264972592592606,4.3206,4.189960555555556,2.572540833333333,-5.676351333333329,-6.314053749999999,-5.343864444444445,1.8906661904761917,3.0
Fe2O1S1Te5,5.274826611111108,7.98993888888889,38.29357999999998,-0.4524921527777776,-1.5304411111111111,-1.8225099999999992,2.4999077777777785,1.90104,1.2150365,0.9339833333333334,0.9316827777777776,-41.56519555555556,2.477866666666668,1.7489116666666666,1.2616916666666669,-2.838849333333332,-3.2545470833333336,-2.849025555555554,3.1570080952380977,3.0
Fe2O1S2Te4,5.083020277777776,8.291891666666668,37.25821999999997,-0.5167609027777778,-1.4753255555555556,-1.8923980952380937,2.67246,2.004700000000001,1.294290333333333,0.8696483333333335,0.9836194444444452,-43.352822777777774,2.4284600000000007,1.9085688888888896,1.2039904166666664,-2.965144666666666,-3.53307125,-3.0243094444444427,3.160358571428573,3.0
Fe2O1S3Te3,4.8705705555555525,8.24898166666667,32.07563666666666,-0.5591923055555553,-1.1418416666666666,-2.0913519047619062,2.893213333333333,2.2317033333333343,1.435693333333332,1.09833,1.0512894444444447,-46.22791555555556,2.5953400000000006,2.023322777777779,1.3742654166666668,-3.346720666666667,-3.771667916666668,-3.47034722222222,3.0034904761904766,3.0
Fe2O1S4Te2,4.577367777777775,7.053306111111113,29.760640000000013,-0.5578836388888889,-1.1236383333333335,-2.195532380952381,3.2091627777777765,2.486750833333333,1.7274983333333334,1.5893383333333335,1.2287783333333333,-48.50095500000004,2.987976666666668,2.615816666666668,1.6876433333333336,-3.568026,-4.085079999999998,-4.011813888888887,2.434550476190476,3.0
Fe2O1S5Te1,4.335836111111108,7.34488611111111,28.491675,-0.6157164861111112,-1.1724405555555557,-2.2731323809523816,3.252211111111111,2.9403850000000005,1.807094333333332,1.6665966666666665,1.2133366666666665,-50.50936814814816,3.183163333333334,2.853062222222222,1.8240816666666668,-3.669661333333332,-4.35271083333333,-4.227008888888889,2.4481314285714286,3.0
Fe2O2S1Te4,5.023091944444444,8.043104444444447,36.47418499999998,-0.6519775277777776,-1.406203888888889,-2.059294285714284,2.925765,2.0958300000000007,1.3481689999999993,1.1225883333333335,1.0884855555555564,-43.67746777777779,2.4894000000000007,2.052570555555556,1.4123695833333332,-3.178402,-3.726344583333335,-3.3191872222222205,3.063346666666668,3.0
Fe2O2S2Te3,4.8965852777777785,8.055087222222227,34.05747333333332,-0.6694471666666665,-1.281442222222222,-2.211691428571428,2.9444583333333343,2.2865716666666662,1.4861606666666654,1.2146966666666668,1.1190888888888897,-47.02060055555558,2.56558,2.218035,1.4640645833333334,-3.355667333333334,-3.870850833333334,-3.602727222222222,2.9912180952380933,3.0
Fe2O2S3Te2,4.258786666666664,6.9231411111111125,29.251161666666672,-0.726263277777778,-1.1759861111111116,-2.4629233333333325,3.353722222222221,2.8500024999999987,1.775729,1.649486666666667,1.2634233333333336,-49.41281055555557,3.139993333333334,2.883739444444445,1.8223558333333336,-3.67731,-4.384540416666667,-4.302138333333333,2.456205238095237,3.0
Fe2O2S4Te1,4.190537777777776,6.978359444444442,27.409365,-0.7512899861111109,-1.2400300000000004,-2.4847357142857165,3.3181883333333326,3.067963333333333,1.914418333333332,1.8833516666666668,1.2416550000000004,-51.89983907407407,3.222010000000001,3.1779483333333336,1.94425,-3.8304013333333295,-4.527231249999998,-4.463459444444443,2.478645238095239,3.0
Fe2O3S1Te3,4.331651111111111,7.635495555555558,30.094476666666672,-0.838171472222222,-1.3294555555555556,-2.4636161904761904,3.156076666666666,2.484725833333334,1.854985833333333,1.509505,1.1869633333333331,-48.21797333333336,2.66934,2.568336666666667,1.9283383333333324,-3.776084,-4.290135000000003,-4.305765000000002,2.729286190476188,3.0
Fe2O3S2Te2,3.774787222222221,6.299668888888887,28.50062166666667,-0.8251303472222219,-1.247998888888889,-2.654843333333333,4.053393333333335,3.284561666666667,1.9820138333333328,1.9082000000000008,1.396936666666666,-51.01763037037037,3.80977,3.683695555555554,2.117557499999999,-4.797405333333332,-5.793180833333333,-4.5748838888888805,2.11707761904762,3.0
Fe2O3S3Te1,3.960529444444443,6.429918333333335,25.95188,-0.949467916666666,-1.1801505555555558,-2.643053333333333,3.4727666666666663,3.5872525,2.1743951666666663,2.098360000000001,1.348700000000001,-52.81585685185186,3.234320000000001,3.579248333333333,2.3041499999999995,-4.079967333333331,-4.756938333333334,-4.748510555555555,2.2369623809523795,3.0
Fe2O4S1Te2,3.576652222222222,6.237887777777778,27.348299999999984,-0.9742144861111106,-1.3880800000000002,-2.876086190476191,4.190742222222222,3.633615833333332,2.1004274999999994,2.0039400000000005,1.5358866666666666,-51.593313703703714,3.840603333333332,3.7515622222222222,2.1459916666666654,-5.081787333333335,-5.94336458333333,-4.603422222222215,2.088709523809524,3.0
Fe2O4S2Te1,3.534832222222223,6.197397222222221,24.403889999999983,-1.1760325138888887,-1.607262777777778,-3.291954285714284,4.154417222222222,3.802908333333333,2.3158788333333327,2.4700800000000003,1.4972149999999995,-52.937065925925936,3.810540000000001,4.102799999999999,2.3749766666666656,-5.220204666666664,-6.053858333333329,-4.973658888888889,2.027160952380952,3.0
Fe2O5S1Te1,3.433606111111111,6.232803333333334,24.84995499999998,-1.429211638888889,-2.269766666666667,-3.4560071428571413,4.563470555555557,3.623462499999999,2.284265833333333,2.41621,1.563565,-53.46426111111112,4.067,4.004978888888889,2.325524166666665,-5.567583333333332,-6.230734583333332,-5.207301666666666,1.9410052380952385,3.0
Fe2O1Se1Te5,5.360783277777776,8.163447222222223,39.45193499999999,-0.4193345138888887,-1.5673255555555554,-1.8257319047619047,2.558560555555556,1.7874066666666673,1.1858048333333335,0.9254033333333334,0.9099999999999998,-40.43576111111111,2.501256666666668,1.729547222222222,1.2216208333333332,-2.805990666666665,-3.18183,-2.8705311111111107,3.128503809523812,3.0
Fe2O1Se2Te4,5.260111611111109,7.992987777777776,38.73273499999998,-0.430012597222222,-1.5517633333333334,-1.8411042857142843,2.5511544444444447,1.932744166666667,1.2595366666666663,0.8070033333333335,0.9195916666666664,-41.375321666666665,2.561446666666668,1.8333933333333337,1.2434370833333332,-2.865395999999999,-3.3532908333333338,-2.892161666666666,3.137965714285716,3.0
Fe2O1Se3Te3,4.822097777777777,8.382326111111112,36.666474999999984,-0.4482609999999999,-1.5370399999999995,-1.999939523809524,2.701936666666667,2.005302500000001,1.2305913333333334,0.8158550000000001,0.9307455555555556,-41.975773333333336,2.571816666666668,1.8969161111111124,1.1968904166666663,-3.002451333333332,-3.5929220833333324,-3.254013888888888,3.0304110476190456,3.0
Fe2O1Se4Te2,4.910412777777776,7.854333333333332,35.480245,-0.487088236111111,-1.5526627777777775,-2.1730557142857143,2.915918333333332,2.273310000000001,1.3433573333333324,1.212955,1.0365811111111114,-43.54781222222224,2.641796666666667,2.2049794444444446,1.2815420833333329,-3.2515279999999995,-3.770762916666665,-3.5332838888888887,2.561143333333332,3.0
Fe2O1Se5Te1,4.794782777777776,8.037575,33.377025,-0.4837697083333331,-1.4789261111111107,-2.186107142857141,3.0160411111111105,2.3018650000000007,1.3664979999999984,1.2239766666666665,1.0668966666666668,-44.28409944444447,2.674246666666667,2.198030555555557,1.4807712500000003,-3.312834666666666,-3.8362070833333295,-3.672690555555555,2.6042404761904736,3.0
Fe2O2Se1Te4,4.9927836111111095,7.974507777777781,37.28525999999997,-0.5968948194444443,-1.4180005555555553,-2.0294123809523783,2.9037899999999994,2.0810225,1.348288666666666,1.08437,1.0756150000000009,-42.91040944444444,2.6155066666666675,1.9642444444444445,1.2122837499999992,-3.1267120000000004,-3.6664004166666655,-3.281073333333331,3.035553809523811,3.0
Fe2O2Se2Te3,4.825136944444444,8.000237777777782,36.05089666666665,-0.5926563055555554,-1.3510949999999995,-2.135435714285712,2.971686666666668,2.196301666666667,1.3699113333333328,1.1485450000000004,1.0945555555555562,-44.10608666666669,2.72968,2.119842777777777,1.437152083333333,-3.1978253333333324,-3.8247166666666654,-3.496083333333332,3.041179523809525,3.0
Fe2O2Se3Te2,4.4634077777777765,7.5539150000000035,32.67685000000001,-0.5844831388888888,-1.446156111111111,-2.3265128571428564,3.2041844444444445,2.4263541666666675,1.5146536666666663,1.288966666666667,1.1356538888888892,-45.06659055555558,2.726329999999999,2.4336161111111125,1.5231904166666663,-3.528673999999999,-4.09255625,-3.941152222222221,2.5784152380952383,3.0
Fe2O2Se4Te1,4.229437777777775,7.438544999999999,31.479015000000004,-0.6477715138888889,-1.2268794444444444,-2.409657142857143,3.202072222222223,2.5309525000000006,1.5675029999999992,1.44088,1.1377055555555555,-46.63652111111114,2.6880833333333327,2.43855,1.653097916666667,-3.5886393333333344,-4.208450833333333,-4.102371666666665,2.638047142857142,3.0
Fe2O3Se1Te3,4.507216111111112,7.68661888888889,30.773548333333338,-0.8257475416666664,-1.319594444444444,-2.471228095238094,3.2112955555555542,2.485399166666667,1.8493291666666667,1.4461866666666672,1.1650549999999995,-46.68552666666668,2.693616666666667,2.466721111111112,1.9915733333333328,-3.678899333333335,-4.391255000000002,-4.2418700000000005,2.7557276190476188,3.0
Fe2O3Se2Te2,3.945989999999999,6.341955555555556,29.50056666666667,-0.7872430972222217,-1.2543566666666668,-2.61988761904762,4.1197444444444455,3.2351866666666664,2.008876833333332,2.0112550000000007,1.371888333333333,-48.88148111111112,3.77022,3.46329,2.023736666666666,-4.717801333333335,-5.660225000000001,-4.575688333333328,2.198009523809523,3.0
Fe2O3Se3Te1,4.024650555555553,6.925285000000002,28.544316666666667,-0.7796236388888884,-1.288761666666667,-2.6471633333333333,3.3924088888888893,3.000463333333333,1.971960166666666,2.056566666666667,1.262856666666667,-48.95742222222225,2.817733333333334,3.0780716666666663,2.2775916666666665,-3.941659333333332,-4.499154166666665,-4.558836111111111,2.455199523809523,3.0
Fe2O4Se1Te2,3.701790555555555,6.312278333333332,28.142595,-0.9125029999999998,-1.502328888888889,-2.772188571428572,4.206795555555555,3.548445833333332,2.030144833333332,1.8838216666666665,1.4936149999999997,-50.21754037037039,3.850643333333332,3.706322222222224,2.0728291666666654,-5.027017333333335,-5.8142812500000005,-4.507774999999995,2.129056190476191,3.0
Fe2O4Se2Te1,3.5173083333333337,6.276343888888889,26.145279999999985,-1.0426813055555555,-1.640569444444444,-3.0366800000000005,4.21388611111111,3.769965833333333,2.201215833333333,2.22583,1.4967266666666668,-51.0502803703704,3.898553333333333,3.960011666666666,2.339954166666665,-5.110608666666669,-5.948143333333333,-4.673716666666666,2.10297,3.0
Fe2O5Se1Te1,3.385038888888887,6.343825555555555,24.968539999999983,-1.4917591527777774,-2.2809477777777785,-3.470169999999999,4.384855555555555,3.599004999999999,2.2133594999999984,2.4004650000000005,1.492795,-52.72342296296298,4.1079,3.9358527777777774,2.357064166666665,-5.499283333333333,-6.146696666666662,-5.108853888888888,1.98848619047619,3.0
Fe2S1Se1Te5,5.904450499999999,8.55594944444445,38.52992499999999,-0.1938127916666667,-1.19998,-1.434120238095239,2.1812272222222213,1.2849366666666666,0.9637446000000008,0.7343916666666669,0.6003899999999995,-36.52012166666665,1.9785100000000009,1.333653333333334,0.9218001666666666,-2.345834666666665,-2.564209791666665,-2.3036722222222226,3.289518571428575,3.0
Fe2S1Se2Te4,5.976879111111109,8.579153888888891,37.41827,-0.2255532916666668,-1.1864622222222223,-1.4479871428571434,2.2150844444444435,1.3846858333333336,1.0302052666666668,0.8228150000000002,0.5930799999999997,-37.41509333333332,2.0143100000000005,1.3315883333333338,0.9280118333333331,-2.364321333333331,-2.557743124999999,-2.321405555555556,3.332692380952383,3.0
Fe2S1Se3Te3,5.678128555555554,8.616577222222224,35.53227,-0.2930513750000001,-1.127412222222222,-1.4899838095238098,2.26713388888889,1.5466891666666671,1.037320866666667,0.8204683333333336,0.621841111111111,-37.89906277777776,2.1747600000000005,1.406555,1.0032443333333334,-2.3994133333333307,-2.7874406249999995,-2.521677222222222,3.289538571428571,3.0
Fe2S1Se4Te2,5.581450555555554,8.060993333333329,35.763655,-0.2893656666666668,-1.093848888888889,-1.6175547619047637,2.423707777777778,1.8173375,1.1637989333333327,1.0045416666666664,0.7592227777777777,-38.855972777777794,2.2193500000000004,1.6479966666666668,1.1607264166666666,-2.5019019999999985,-3.0123412499999995,-2.812405555555556,2.9630019047619043,3.0
Fe2S1Se5Te1,5.600074444444442,7.9768133333333315,34.965279999999986,-0.3309201944444445,-1.1238061111111108,-1.6023209523809538,2.5032916666666667,1.919181666666667,1.2020599333333333,1.07354,0.7736505555555556,-40.43293722222223,2.2641400000000003,1.7010405555555557,1.1349537499999998,-2.6279799999999987,-3.0055277083333336,-2.952803333333333,2.9852647619047614,3.0
Fe2S2Se1Te4,5.8310341111111095,8.508957222222223,36.50810499999999,-0.2726742083333334,-1.1488388888888887,-1.4333066666666674,2.241985555555557,1.4628533333333331,1.0621526,0.8748200000000003,0.615184444444444,-37.67297888888887,1.9447600000000005,1.3488116666666672,0.9574118333333332,-2.3257693333333305,-2.6187260416666662,-2.352637777777778,3.3277823809523834,3.0
Fe2S2Se2Te3,5.746950222222219,8.156281666666667,37.02850999999999,-0.2629458472222223,-1.0091555555555554,-1.49183380952381,2.227600000000001,1.6667791666666665,1.079080866666667,0.848395,0.6587633333333329,-38.654906666666655,2.0096800000000004,1.4786227777777776,1.0014330833333331,-2.3822846666666644,-2.7347404166666665,-2.5496305555555545,3.3508029523809557,3.0
Fe2S2Se3Te2,5.502831111111109,7.85024,34.91277999999999,-0.3257384583333334,-1.0597744444444444,-1.6286880952380969,2.482815555555556,1.8799258333333333,1.181041933333333,1.0121083333333332,0.7744683333333335,-40.52660333333335,2.1627800000000006,1.70734,1.14086975,-2.578806,-3.045473958333333,-2.8959466666666662,2.9269171428571426,3.0
Fe2S2Se4Te1,5.5454344444444414,7.581486666666665,34.42615999999998,-0.3485574583333333,-1.1130127777777776,-1.6677885714285734,2.590908888888889,2.0996366666666666,1.2665969333333331,1.13108,0.8042200000000002,-41.38034666666669,2.244780000000001,1.8092388888888893,1.1351912499999997,-2.758366666666668,-3.1633235416666667,-3.0287866666666656,2.957702857142857,3.0
Fe2S3Se1Te3,5.6249185555555545,8.141942222222223,34.58107999999999,-0.2855664166666666,-0.9940722222222224,-1.5927719047619049,2.3894494444444447,1.7485016666666666,1.1746438666666668,0.8422383333333332,0.692822222222222,-40.43332222222222,2.265800000000001,1.6090483333333332,1.1630055833333337,-2.551383333333333,-2.963546458333332,-2.702307777777777,3.2395962857142857,3.0
Fe2S3Se2Te2,5.390846666666666,7.3530316666666655,34.117394999999995,-0.3264845416666669,-1.0059644444444449,-1.6742971428571438,2.7032200000000013,2.1401141666666668,1.3659695999999997,1.294055,0.897038333333333,-41.83197833333334,2.6893166666666675,2.00812,1.346089333333333,-2.823348000000002,-3.358889583333334,-3.243632222222223,2.818210476190477,3.0
Fe2S3Se3Te1,5.519301666666667,7.448401666666664,34.098305,-0.3751966666666667,-1.0547694444444444,-1.6746438095238108,2.6771355555555565,2.20098,1.416009933333333,1.1619283333333332,0.8367661111111112,-42.5288,2.4873200000000004,1.9651361111111112,1.3750279166666672,-2.894686666666667,-3.314470416666667,-3.187873333333334,2.9484671428571416,3.0
Fe2S4Se1Te2,5.421617777777778,7.269935,33.82666999999999,-0.3608049583333333,-1.0410311111111112,-1.683950952380953,2.738259444444445,2.191794166666667,1.4611426,1.4352716666666665,0.9064083333333331,-42.78314611111112,2.7244866666666665,2.0757988888888885,1.4070568333333338,-2.9048440000000024,-3.416605000000002,-3.2999705555555563,2.818521428571428,3.0
Fe2S4Se2Te1,5.387709444444444,7.0042094444444425,33.5098,-0.3831853055555556,-1.066656111111111,-1.7140338095238088,2.8357505555555567,2.358049166666668,1.559930266666667,1.340065,0.9260977777777776,-43.79487888888891,2.865366666666666,2.211962777777778,1.4470599999999998,-3.0319333333333343,-3.398580416666668,-3.407773333333333,2.895033809523807,3.0
Fe2S5Se1Te1,5.249326666666668,7.10929611111111,33.68629000000001,-0.3762176111111111,-1.0689594444444446,-1.7219899999999997,2.887451666666668,2.486446666666668,1.594706600000001,1.377938333333333,0.9543644444444442,-45.0951588888889,2.8942366666666657,2.3770338888888896,1.5230624999999998,-3.134479999999999,-3.402358333333335,-3.474607222222221,2.8901771428571417,3.0
Ru2O1S1Se5,4.468685000000001,7.962559999999997,32.07364,-0.4165773055555554,-1.3567766666666663,-2.191721428571428,2.531006666666668,1.927628333333334,1.3120906666666676,1.3352000000000002,0.9196394444444445,-55.14856888888887,2.238940000000001,1.587961111111111,1.2122949999999997,-2.7571479999999995,-3.1786562499999995,-3.2686205555555574,2.813781904761901,3.0
Ru2O1S2Se4,4.276127777777779,7.870064999999995,31.67570999999999,-0.4556359305555555,-1.4480011111111109,-2.2037609523809527,2.633373333333332,2.003654166666667,1.3695356666666676,1.3937766666666669,0.9418544444444448,-54.72170999999999,2.2891700000000004,1.636354444444444,1.2878449999999997,-2.856961999999998,-3.2122412499999977,-3.417047222222221,2.8466004761904724,3.0
Ru2O1S3Se3,4.399166111111111,7.8045316666666595,30.00778666666666,-0.4777013472222222,-1.345842222222222,-2.234376666666667,2.718694999999999,2.1674316666666664,1.4541923333333346,1.4955716666666674,0.9636511111111116,-55.41007333333332,2.2426800000000005,1.769266111111111,1.4443241666666662,-2.9971606666666664,-3.3246262499999983,-3.587478888888888,2.891592857142854,3.0
Ru2O1S4Se2,4.374147777777776,7.606131666666661,29.54856,-0.5377732638888888,-1.270153888888889,-2.3488261904761907,2.870811111111109,2.3247875,1.5349416666666678,1.4925133333333338,1.077727777777778,-56.28425333333332,2.7523,1.9924199999999992,1.5085066666666662,-3.1261173333333323,-3.619151666666664,-3.943799444444444,2.790377619047617,3.0
Ru2O1S5Se1,4.29125222222222,7.560366111111107,29.477924999999995,-0.5587804305555557,-1.277053888888889,-2.3625385714285723,2.888466666666666,2.4075866666666665,1.5752240000000006,1.5275083333333337,1.0677561111111114,-57.08445333333333,2.6765000000000008,2.074152777777778,1.4116216666666666,-3.159027333333333,-3.643378749999996,-4.006833333333334,2.7660923809523794,3.0
Ru2O2S1Se4,4.0285888888888906,7.756978333333328,30.64187,-0.5206003611111109,-1.505567777777778,-2.40563380952381,2.780068888888886,2.2555066666666663,1.4843816666666672,1.560546666666667,0.984800555555556,-55.55374888888886,2.211160000000001,1.860345,1.3792624999999996,-3.0915279999999994,-3.616741666666664,-3.835382777777778,2.8648266666666644,3.0
Ru2O2S2Se3,4.034217777777779,7.72242833333333,30.379041666666662,-0.551589875,-1.476497777777778,-2.425736666666667,2.8164455555555525,2.363274166666667,1.4953796666666672,1.579601666666667,0.9941394444444448,-55.899860555555534,2.17723,1.87429,1.3919924999999995,-3.167657999999998,-3.6623641666666624,-3.945504444444444,2.824523333333332,3.0
