formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,VBM_HSE06-VL,CBM_HSE06-VL,TDSL
Rh2O1Te4,5.632061278,6.767408778,27.31912167,-0.700870264,-1.093750556,-1.530755714,2.172115,1.745715833,1.177719733,0.957831667,0.908561111,-29.68761574,1.94185,1.566590556,0.887140417,-2.578054667,-2.8868725,-2.43633,3.32336619,-6.21023869,-4.417116746,3.0
Rh2S3Se2,4.834079167,5.966595944,26.355085,-0.719126375,-1.028214444,-1.47903,2.579179444,1.6554625,1.400622,1.104446667,0.917743333,-35.83142778,2.423773333,1.570000556,1.033244167,-3.179361333,-3.058635833,-2.546923889,3.211695238,-6.270331071,-4.239909683,3.0
Rh2S4Se1,4.769032833,6.095006056,25.16751,-0.781949236,-0.994861111,-1.526249524,2.609122222,1.68703,1.503110667,1.210233333,0.946303333,-36.98616389,2.431073333,1.714345556,1.0282125,-3.257241333,-3.057237083,-2.605694444,3.114999048,-6.172236131,-4.109860159,3.0
Rh2S1Te4,5.640648889,6.838117333,31.85944283,-0.231437181,-0.952871667,-1.24438619,1.910649444,1.377809167,1.010751933,0.761151667,0.69358,-27.94535572,1.46136,1.323575556,0.798871667,-2.060165333,-2.579210417,-1.946109444,3.407603619,-5.986814036,-4.360475286,3.0
Rh2S3Te2,5.010578444,6.505804889,29.69054333,-0.625259694,-1.333310556,-1.448930476,2.336074444,1.722111667,1.177630767,0.882575,0.797592778,-32.82092789,2.006516667,1.641155,0.970266667,-2.639276,-2.76151625,-2.43614,3.030712857,-5.792229107,-4.364023413,3.0
Rh2S4Te1,4.842723389,6.258208611,26.657315,-0.725289639,-1.234732778,-1.49814381,2.536202222,1.86044625,1.340782,0.99315,0.897225,-34.68255,2.271926667,1.776258333,0.98517,-3.089907333,-3.035477917,-2.614231667,2.997001429,-6.032479345,-4.231734206,3.0
Rh2Se1Te4,5.678863444,7.118660056,33.41444783,-0.162414542,-0.857457222,-1.242700952,2.163616111,1.309911667,0.9868512,0.737015,0.664183333,-26.48661644,1.67003,1.290849444,0.803569167,-1.925373333,-2.649845833,-1.978125,3.444210762,-6.094056595,-4.301667984,3.0
Rh2Se2Te3,5.68984,6.91932,32.85270083,-0.230099028,-0.989576667,-1.241039048,2.141721667,1.393051667,0.989388867,0.768661667,0.630426667,-27.24082683,1.63784,1.375883333,0.806052917,-1.990771333,-2.587413958,-2.053729444,3.376496952,-5.963910911,-4.366073619,3.0
Rh2Se3Te2,5.141332222,6.548462333,33.09286833,-0.350370542,-1.198930556,-1.358447143,2.208934444,1.508758333,1.058811533,0.823311667,0.694661667,-27.87655928,1.64302,1.364702778,0.780723333,-2.242970667,-2.659560833,-2.191946111,3.162167524,-5.821728357,-4.361098079,3.0
Rh2Se4Te1,5.081796611,6.575765111,32.332015,-0.430976292,-1.188539444,-1.35098,2.211086111,1.493579167,1.0807622,0.88196,0.711491667,-28.90138917,1.69748,1.406457778,0.798430833,-2.383632667,-2.730143333,-2.206232778,3.154335143,-5.884478476,-4.342874587,3.0
Ir2S4Te1,4.811264667,6.621241333,28.08043,-0.888811611,-1.220616667,-1.374536905,2.509335556,1.822049167,1.255928167,1.063141667,0.85488,-37.57948889,2.323733333,1.776681111,1.152636667,-2.492694,-2.485899583,-2.251338889,3.15223419,-5.638133774,-4.372850857,3.0
Ir2Se1Te4,5.065379556,7.137843778,31.35728833,-0.241167722,-0.69551,-1.098782143,1.92687,1.088025,0.994320267,0.73464,0.629326667,-31.26754622,1.4983,1.157696944,0.798864167,-1.339748,-2.297756667,-1.701022778,3.437496,-5.735252667,-4.133006,3.0
Ir2Se2Te3,5.159095778,6.954906444,30.92305833,-0.311543847,-0.766887222,-1.147244524,2.026501667,1.137964167,0.959080267,0.749316667,0.623813333,-31.42956883,1.49719,1.160356111,0.790050833,-1.4267,-2.24003875,-1.740394444,3.434363333,-5.674402083,-4.201250556,3.0
V2O1Se1Te3,6.000119111,6.551158111,23.72606833,-0.178155542,-0.505826667,-0.936024762,2.391924444,1.6639575,1.256509,1.232343333,0.99631,-35.28373519,1.55731,1.585391667,1.230384583,-2.227879333,-2.474174167,-2.043443889,3.347906,-5.822080167,-3.853732667,3.0
V2S2Se1Te2,6.285536556,6.451685444,19.57165333,-0.179257375,-0.292793333,-0.745979524,2.437591667,1.64407125,1.182284867,1.016699667,0.671861667,-33.74531789,1.88673,1.491224167,1.09260175,-2.117044,-2.242598125,-1.892117222,3.5059,-5.748498125,-3.798693333,3.0
V2S2Se2Te1,6.340998111,6.620339444,18.74843833,-0.232485625,-0.399683333,-0.809157619,2.331348333,1.810947083,1.207899333,1.018376667,0.750023333,-34.93538667,1.94738,1.546489722,1.17027425,-2.360388,-2.342491458,-1.989841111,3.575014476,-5.917505935,-3.97469781,3.0
V2S3Se1Te1,5.996669722,6.044222889,27.510125,-0.291470028,-0.38326,-0.967732857,2.634972222,2.0760875,1.256612333,1.302018333,0.924696667,-36.43736333,2.346563333,2.080790556,1.212878333,-2.770254,-2.572130625,-2.367705556,3.208912857,-5.781043482,-3.592172857,3.0
Nb2O1S2Te2,7.266263389,8.814597111,15.52431,0.058404319,0.018218333,-0.683117143,2.306531667,1.872265833,1.441266167,1.340745,0.934606111,-44.96017056,1.75348,1.852135556,1.315848333,-1.549731333,-2.3169925,-1.933321667,4.125548,-6.4425405,-4.107329667,3.0
Nb2O1Se2Te2,7.2589145,8.720896333,16.29956,0.138605,-0.117266667,-0.587531429,2.121932778,1.760631667,1.340290167,1.406995,0.913858333,-42.41996833,1.73688,1.752413889,1.118514167,-1.236788,-2.197837083,-1.68927,4.086355762,-6.284192845,-4.203622429,3.0
Nb2O1Se3Te1,6.395536444,7.811683778,22.842205,0.101284681,-0.18443,-0.957940952,2.381762778,1.779650833,1.406185,1.34147,0.99873,-43.73127278,1.9311,1.693732778,1.227595,-1.484594,-2.675915417,-2.31231,3.05042781,-5.726343226,-3.23485781,3.0
Nb2S2Se2Te1,7.239942667,8.069957667,19.03521333,0.107386167,-0.25697,-0.621778095,1.960071111,1.468768333,1.124091667,1.122128,0.668378889,-40.34737333,1.79056,1.415182778,1.082461667,-1.337678,-1.934675833,-1.614049444,3.853234095,-5.787909929,-4.110204095,3.0
Ta2O1S1Se3,6.540063889,8.241421389,20.9393,0.178099806,-0.187775556,-0.762261429,2.929153333,2.066189167,1.543749333,1.611576667,0.996133333,-46.28145778,2.26993,1.800407778,1.361056667,-1.871198,-2.37575,-2.201932222,3.374642381,-5.750392381,-3.562417937,3.0
Ta2O1S2Se2,7.187236889,9.029325833,15.986935,0.143144236,0.086743333,-0.407208095,2.922843333,2.298299167,1.582108667,1.62593,0.986493889,-47.85607944,2.35096,1.928453333,1.447289167,-1.952382667,-2.343337083,-2.009068333,4.206716286,-6.550053369,-4.119972952,3.0
Ta2O1S2Te2,7.3268605,8.766947778,15.98217,0.333967417,0.09859,-0.427042381,2.428001667,2.109128333,1.429268933,1.386586667,0.88179,-45.45930222,1.83386,1.649657778,1.329285,-1.350748667,-1.982022917,-1.603913333,4.285415857,-6.267438774,-4.186825857,3.0
Ta2O2S2Te1,7.452359389,9.279314222,16.0281675,0.254425417,0.068738333,-0.432803333,2.980868333,2.497831667,1.941447333,1.826753333,0.999355,-49.66590611,2.13097,2.273821667,1.80346,-1.800222667,-2.460523333,-1.912603889,4.183491381,-6.644014714,-4.114753048,3.0
Ta2O1Se2Te2,7.301910389,8.593737889,17.33873,0.443457667,-0.049093333,-0.303559048,2.266457778,1.851674167,1.324586433,1.250626667,0.831293889,-43.41427778,1.79619,1.503108333,1.138220833,-1.09357,-1.68953625,-1.319018333,4.309196619,-5.998732869,-4.358289952,3.0
Ta2O2Se1Te2,7.625595611,8.899215556,16.897435,0.499904292,0.302443333,-0.248625238,2.472268333,2.142879167,1.879981267,1.754358333,0.929006667,-45.99802111,1.8214,1.945075556,1.734714167,-1.24651,-2.015087917,-1.65743,4.241677571,-6.256765488,-3.939234238,3.0
Ta2O2Se2Te1,7.4379445,9.008538889,16.574075,0.408553444,-0.065518333,-0.34337,2.730292778,2.373551667,1.951219333,1.656531667,0.956841667,-47.78547722,1.97933,2.127587222,1.756481667,-1.407059333,-2.306526667,-1.829885,4.202977429,-6.509504095,-4.268495762,3.0
Ta2S2Se2Te1,7.431485611,8.617606222,18.93493433,0.34277125,-0.066566667,-0.43378619,2.105316111,1.62963,1.10397,1.141836333,0.660953333,-40.76939889,1.70038,1.394901667,1.124415,-1.317982,-1.745123333,-1.286447222,4.169363048,-5.914486381,-4.235929714,3.0
Cr2O1Se1Te3,4.9856925,6.618978889,25.62245333,-0.180128222,-0.9397,-1.274229524,2.439273333,1.6455025,1.091981,0.947445,0.995117778,-33.05798285,2.15637,1.392103333,0.967616667,-2.570694667,-2.727528333,-2.266361111,3.380540952,-6.108069286,-4.320240952,3.0
Cr2O1Se2Te2,4.82174,6.169136333,16.50074,-0.258424472,-0.774126667,-1.259791429,2.327025556,1.54453,1.0817615,0.910401667,0.988806111,-34.69987044,1.86693,1.524048889,0.970783333,-2.676066,-3.143527917,-2.480918889,3.557302095,-6.700830012,-4.331428762,3.0
Cr2S1Se2Te2,5.057994222,6.203989222,20.226571,0.056312111,-0.487861667,-0.959454762,1.891969444,1.249744583,0.941339367,0.662064,0.595073333,-30.81969933,1.81719,1.295392222,0.749146667,-2.151949333,-2.215465417,-1.871174444,3.551686095,-5.767151512,-4.039547762,3.0
Cr2S1Se3Te1,4.658665556,5.594133,30.31956,-0.017078514,-0.526426667,-1.0696,2.14348,1.638465833,0.9750772,0.857441667,0.692362222,-31.45893704,1.92073,1.354828889,0.882319167,-2.367947333,-2.354831667,-2.174701667,3.367628381,-5.722460048,-3.894055048,3.0
Cr2S2Se1Te2,4.699872222,6.258351556,20.02892433,-0.027825014,-0.513705,-0.971174762,1.949937778,1.465362083,1.051574367,0.758292,0.641420556,-31.53493056,1.9184,1.313124444,0.859611667,-2.220364,-2.369120417,-1.957921111,3.516706381,-5.885826798,-4.030411381,3.0
Cr2S2Se2Te1,4.865659667,6.450205167,18.99697833,-0.100353806,-0.539473333,-1.023296667,2.068876667,1.639600833,1.080721533,0.819362,0.698231111,-32.20554111,2.11949,1.294627778,0.901079167,-2.49389,-2.4231625,-2.192642778,3.606742571,-6.029905071,-4.146215905,3.0
Cr2S3Se1Te1,4.655377556,5.579738222,27.429045,-0.175427972,-0.428178333,-1.20154,2.461891667,2.004621667,1.192518433,1.089815,0.820076667,-33.14712278,2.394363333,1.753570556,1.059470833,-2.752647333,-2.84333875,-2.593447222,3.212244095,-6.055582845,-3.640422429,3.0
Mo2O1S1Te3,5.4882995,6.883285833,25.63699167,0.298338208,-0.749566667,-0.94741619,2.078605,1.60461,1.0909332,1.123421667,0.899476111,-40.94928722,1.8864,1.351054444,0.9374525,-1.244822,-2.265260833,-1.921348889,3.656379429,-5.921640262,-4.405946095,3.0
Mo2O1Se1Te3,5.282250389,6.744313056,27.02184833,0.388270361,-0.727933333,-0.929140476,2.033773333,1.503866667,1.071571,1.12246,0.923113333,-39.99773889,1.85533,1.366115,0.8763825,-1.157816,-2.194438333,-1.908549444,3.62928419,-5.823722524,-4.357217524,3.0
Mo2O1Se3Te1,4.852283111,6.6211275,24.35183,0.277230611,-0.780753333,-1.140562381,2.297576111,1.746553333,1.104976,1.16489,0.931931667,-42.14867278,2.16174,1.452037778,0.971055833,-1.493216,-2.587892083,-2.320942778,3.273284667,-5.86117675,-4.054038,3.0
Mo2S2Se1Te2,5.315312111,6.758829444,19.03268,0.569144194,-0.174136667,-0.722102381,1.924082778,1.326090833,0.939472667,0.898777,0.59745,-37.06928778,1.86629,1.088677778,0.733364167,-1.07798,-1.808200833,-1.480643333,3.908032286,-5.716233119,-4.082168952,3.0
Mo2S2Se2Te1,5.245859333,6.971199889,18.68873633,0.491568903,-0.263405,-0.752977143,1.993372778,1.420934167,0.939416333,0.819267,0.615963333,-38.05364278,2.02725,1.091345,0.760975,-1.275808,-1.924512083,-1.548026111,3.999218571,-5.923730655,-4.262623571,3.0
W2O1S1Se3,5.245066778,7.672961333,21.743865,0.948385597,-0.641095,-0.923870476,2.815227778,2.001821667,1.288494333,1.290523333,0.996169444,-47.33335556,2.614943333,1.618452778,1.246796667,-1.636582,-2.149201667,-2.098338333,3.544069524,-5.69327119,-4.185164524,3.0
W2O1S3Te1,5.164054111,8.197858333,23.200815,0.825896806,-0.337576667,-1.070382857,2.744686667,2.09047,1.387355667,1.365371667,0.972093333,-48.65304611,2.603496667,1.97662,1.332439167,-1.763731333,-2.331529583,-2.384163889,3.328904762,-5.660434345,-3.666481429,3.0
Mn2O1Se3Te1,4.015780889,5.590389167,20.049375,-0.724090722,-1.078090556,-1.851975238,3.610441667,2.214815833,1.504228,1.458118333,0.908656667,-32.37680111,3.256366667,2.061965,1.305585833,-4.083035333,-3.342879583,-3.184696111,3.124592619,-6.467472202,-4.202683175,3.0
Mn2S1Se1Te3,4.724036833,5.867714444,30.28718533,-0.363615819,-0.716582222,-1.357819524,2.530434444,1.21489,1.088166333,0.787903333,0.543733333,-27.75362911,2.124806667,1.151454444,1.035186,-2.866135333,-2.333618125,-2.10721,3.482816905,-5.81643503,-4.199399127,3.0
Mn2S1Se3Te1,4.00853,5.586067833,27.28008,-0.452415778,-0.941794444,-1.523525238,2.767208889,1.830899167,1.239230333,1.145333333,0.669297778,-29.20846511,2.503826667,1.408209444,1.155309667,-3.369043333,-2.653591458,-2.471245,3.33634819,-5.989939649,-4.278142635,3.0
Mn2S3Se1Te1,3.895431944,5.354376333,25.646752,-0.510213722,-1.057612778,-1.547047619,2.976865,2.23287,1.542698,1.527787,0.857498333,-30.97176322,2.99023,1.923381111,1.385054667,-3.579584667,-3.115125625,-2.950061111,3.181684762,-6.296810387,-4.23929754,3.0
Tc2O1Se3Te1,3.871885611,6.418571667,21.03,-0.441412375,-1.07139,-1.477683333,2.334823889,1.7099625,1.05081,0.937916667,0.934303889,-42.17522759,2.08954,1.430785,0.820471667,-1.865324,-2.631558333,-2.490216111,3.334118095,-5.965676429,-4.405508095,3.0
Tc2S3Se1Te1,3.783396,5.553849722,26.92526,-0.214432806,-0.717029444,-1.052843333,2.323688889,1.333269167,0.832989,0.926406667,0.808907778,-40.43088667,2.490273333,1.406645,0.739105,-1.930642,-2.084796667,-1.95967,3.641111905,-5.725908571,-4.358141349,3.0
Fe2S1Se3Te1,4.57609,6.450807778,26.76585,-0.586677417,-1.126120556,-1.409735238,2.5619,1.875553333,1.038699267,0.93522,0.770345,-29.0361625,2.2128,1.517786111,0.7474535,-2.976369333,-2.809131667,-2.509106667,3.265905762,-6.075037429,-4.392026317,3.0
Fe2S3Se1Te1,4.226926389,5.830254889,23.99154,-0.657095667,-1.151990556,-1.48036619,2.873891667,2.263468333,1.327189267,1.17282,0.935198333,-30.56030222,2.61615,2.070060556,1.120725167,-3.301397333,-3.138583333,-2.966055556,3.042275714,-6.180859048,-4.19426627,3.0
Ru2O1S1Se3,3.526866,6.006576667,18.934485,-0.841689722,-1.318541667,-1.819431905,2.475264444,1.719954167,1.069236333,1.064176667,0.928428333,-41.84130278,2.31969,1.575908889,0.890649833,-2.654826,-2.861225417,-2.776754444,3.084898095,-5.946123512,-4.403439762,3.0
Ru2S3Se1Te1,3.759681444,5.453564611,29.560215,-0.530076792,-1.130104444,-1.34798619,2.294493333,1.499685,0.9598876,0.703303333,0.779385,-37.44038,2.254026667,1.417612778,0.779526833,-2.251516,-2.542360417,-2.233796667,3.212857143,-5.75521756,-4.342961587,3.0
Os2O1S3Te1,3.659702333,7.081744444,22.01565,-0.784987611,-1.294928889,-1.5153,2.750244444,1.8652,1.147195333,1.116988333,0.903636667,-46.35914278,2.703786667,1.785592222,1.242,-2.513532667,-2.574004583,-2.666703333,3.120445238,-5.694449821,-4.415374127,3.0
Co2S1Se3Te1,5.085994278,7.483792333,28.041255,-0.646605986,-1.065855556,-1.426546905,2.723566667,1.9389975,1.25981,1.0537,0.860182222,-26.65054,2.234576667,1.669223333,1.0027275,-3.12152,-2.928991667,-2.489401111,2.987121667,-5.916113333,-4.052977222,3.0
Rh2S3Se1Te1,4.867908944,6.355498167,28.773515,-0.660065542,-1.330286111,-1.516819048,2.443361667,1.72560875,1.270556667,0.947583333,0.861877778,-33.74319556,2.132746667,1.722503333,1.0059,-2.918185333,-3.021915417,-2.555911667,3.006225238,-6.028140655,-4.336511349,3.0
Ir2S3Se1Te1,4.853347611,6.749381333,28.39523,-0.862887889,-1.178703333,-1.316899762,2.480168889,1.6494875,1.156848167,1.072468333,0.832612778,-35.92696056,2.231643333,1.676485,1.131781667,-2.370424,-2.511169583,-2.234463889,3.150773714,-5.661943298,-4.329477048,3.0
Nb2O1S1Se1Te2,7.262777,8.596581222,15.88507,0.084110458,0.136756111,-0.577258571,2.17305,1.732145833,1.371085167,1.31616,0.873545556,-43.996815,1.72467,1.707902222,1.112409167,-1.307896,-1.837140833,-1.693507778,4.125255714,-5.962396548,-3.988499603,3.0
Nb2O1S1Se2Te1,7.422062,8.840145667,15.303115,0.031815958,-0.073655,-0.689165714,2.33697,1.8700475,1.393847333,1.246115,0.943257778,-44.76996167,1.8704,1.752473889,1.2059075,-1.498334667,-2.375347083,-1.959822222,4.13776181,-6.513108893,-4.21141681,3.0
Nb2O1S2Se1Te1,7.369201167,8.760273556,14.99338,-0.055284819,-0.087506667,-0.76004,2.437971667,1.992443333,1.492052333,1.393445,0.959847222,-46.39992333,1.98813,1.926513889,1.40706,-1.681225333,-2.397553333,-2.122223333,4.151396571,-6.548949905,-4.238903238,3.0
Ta2O1S1Se1Te2,7.532318667,8.599894444,17.04696,0.400400736,0.079516667,-0.218718095,2.330756667,1.925801667,1.3354101,1.20223,0.850898333,-44.17379722,1.80775,1.507892222,1.143726667,-1.203382,-1.429785,-1.301161111,4.321966619,-5.751751619,-4.242449952,3.0
Ta2O1S1Se2Te1,7.447145167,8.87092,15.562565,0.363721042,0.084723333,-0.345122381,2.447039444,2.0763925,1.3557036,1.36096,0.882935556,-44.88695889,1.96294,1.677274444,1.241073333,-1.393346,-2.0263525,-1.56277,4.322984429,-6.349336929,-4.238261095,3.0
Ta2O1S2Se1Te1,7.400119389,9.119168333,15.46504,0.297764931,-0.024095,-0.421687619,2.54895,2.182960833,1.429033933,1.589201667,0.911245556,-46.67122833,2.01322,1.870536667,1.4116775,-1.502262667,-2.071284167,-1.740715556,4.271167095,-6.342451262,-4.295262095,3.0
Ta2O2S1Se1Te1,7.371869944,9.028526111,16.1034975,0.329471819,0.191241667,-0.346594286,2.90657,2.437196667,1.921462333,1.797053333,0.964887778,-48.66290889,2.1085,2.185152222,1.7911475,-1.625754,-2.361247083,-1.844072222,4.192978952,-6.554226036,-4.001737286,3.0
Nb2O1S1Se1Te2,7.262777,8.596581222,15.88507,0.084110458,0.136756111,-0.577258571,2.17305,1.732145833,1.371085167,1.31616,0.873545556,-43.996815,1.72467,1.707902222,1.112409167,-1.307896,-1.837140833,-1.693507778,4.125255714,-5.962396548,-3.988499603,3.0
Nb2O1S1Se2Te1,7.422062,8.840145667,15.303115,0.031815958,-0.073655,-0.689165714,2.33697,1.8700475,1.393847333,1.246115,0.943257778,-44.76996167,1.8704,1.752473889,1.2059075,-1.498334667,-2.375347083,-1.959822222,4.13776181,-6.513108893,-4.21141681,3.0
Nb2O1S2Se1Te1,7.369201167,8.760273556,14.99338,-0.055284819,-0.087506667,-0.76004,2.437971667,1.992443333,1.492052333,1.393445,0.959847222,-46.39992333,1.98813,1.926513889,1.40706,-1.681225333,-2.397553333,-2.122223333,4.151396571,-6.548949905,-4.238903238,3.0
Ta2O1S1Se1Te2,7.532318667,8.599894444,17.04696,0.400400736,0.079516667,-0.218718095,2.330756667,1.925801667,1.3354101,1.20223,0.850898333,-44.17379722,1.80775,1.507892222,1.143726667,-1.203382,-1.429785,-1.301161111,4.321966619,-5.751751619,-4.242449952,3.0
Ta2O1S1Se2Te1,7.447145167,8.87092,15.562565,0.363721042,0.084723333,-0.345122381,2.447039444,2.0763925,1.3557036,1.36096,0.882935556,-44.88695889,1.96294,1.677274444,1.241073333,-1.393346,-2.0263525,-1.56277,4.322984429,-6.349336929,-4.238261095,3.0
Ta2O1S2Se1Te1,7.400119389,9.119168333,15.46504,0.297764931,-0.024095,-0.421687619,2.54895,2.182960833,1.429033933,1.589201667,0.911245556,-46.67122833,2.01322,1.870536667,1.4116775,-1.502262667,-2.071284167,-1.740715556,4.271167095,-6.342451262,-4.295262095,3.0
Ta2O2S1Se1Te1,7.371869944,9.028526111,16.1034975,0.329471819,0.191241667,-0.346594286,2.90657,2.437196667,1.921462333,1.797053333,0.964887778,-48.66290889,2.1085,2.185152222,1.7911475,-1.625754,-2.361247083,-1.844072222,4.192978952,-6.554226036,-4.001737286,3.0
MnS3,4.906276389,5.490321889,11.6638275,-0.777121361,-1.419485556,-1.851257619,4.142776111,2.970406667,1.782273533,1.98974,0.980771667,-9.755993889,3.581196667,2.682907778,1.6924505,-4.420126,-3.658164167,-3.464559444,2.975193095,-6.633357262,-4.394678651,3.0
Cr2S1Se5,4.589229444,7.494615556,25.32197,-0.14829325,-0.684845,-1.416445238,2.470733333,1.816496667,1.258238333,1.080435,0.786796667,-36.90863389,2.38139,1.270013333,1.096415833,-2.778486667,-2.6646025,-2.667010556,3.558860476,-6.223462976,-4.243705476,3.0
CrS2Se4,4.496125556,6.754525111,29.917015,-0.517352153,-1.070986111,-1.587700952,2.983942778,2.565010833,1.615673833,1.440636667,0.834806667,-29.31143841,2.51084,1.813457778,1.396549167,-3.282944,-2.858654167,-2.719981667,3.081059286,-5.939713452,-4.152045397,3.0
Cr2S3Se3,4.340049667,7.504375556,24.003525,-0.196543389,-0.594395,-1.414554286,2.659144444,2.3224775,1.415974333,1.143823333,0.881573333,-39.13798611,2.57006,1.540328333,1.2893675,-2.877733333,-2.850069583,-2.721431667,3.441817143,-6.291886726,-4.036212143,3.0
Cr2S5Se1,4.161859667,7.428740556,24.346605,-0.253728389,-0.54896,-1.489400476,2.835145,2.517443333,1.529087,1.246273333,0.935345,-41.31693167,2.863556667,2.150001667,1.3418625,-3.075582,-3.104167083,-3.025055556,3.316618095,-6.420785179,-3.865578095,3.0
CrS2Te4,4.855760778,7.018959222,35.87918033,-0.335559833,-0.964679444,-1.270905238,2.302905556,1.397445833,1.129768,0.813838333,0.668832778,-25.719485,1.97466,1.32004,1.04833125,-2.86097,-2.3346625,-1.921525,3.374436429,-5.709098929,-4.339115873,3.0
Cr2S3Te3,4.761278333,8.075626667,26.893668,-0.099070153,-0.591753889,-1.392649524,2.086539444,1.605385833,1.148333433,0.732958333,0.698403889,-36.26878981,1.96994,1.469802778,1.003403333,-2.289382,-2.443288333,-2.260885556,3.450302381,-5.893590714,-4.04205627,3.0
Cr2S5Te1,4.548121111,7.359737222,26.064785,-0.245343778,-0.501827222,-1.393535714,2.554449444,2.30341,1.3781041,1.298108333,0.93759,-40.78066667,2.751486667,2.112818333,1.328371667,-2.858702667,-3.02269375,-2.898215,3.226647143,-6.249340893,-3.728474365,3.0
CrSe2Te4,4.904520222,7.283555889,38.586492,-0.224220056,-1.033231667,-1.30023,2.639335556,1.18124,1.086059,0.69816,0.624445,-24.98765044,1.86818,1.248320556,1.012101333,-2.648665333,-2.331032083,-1.858220556,3.343544048,-5.674576131,-4.376775714,3.0
Cr2Se3Te3,5.021306444,8.196511667,27.847782,0.051427306,-0.723376667,-1.310610476,2.244375556,1.270225833,0.940847867,0.690921667,0.593253333,-33.74058556,1.92853,1.292951667,0.839251667,-2.112754,-2.21332625,-2.086953889,3.57097381,-5.78430006,-4.294350476,3.0
Cr2Se5Te1,4.802120222,7.805606111,26.895115,-0.041170778,-0.688461111,-1.349144286,2.313645,1.655386667,1.104308533,0.819553333,0.709632778,-35.34550111,2.27395,1.294987778,1.0234025,-2.388774,-2.506979167,-2.374856111,3.499694524,-6.00667369,-4.188155635,3.0
Mo2S1Se5,4.951319778,8.6372,25.139845,0.292879403,-0.282916667,-1.035519048,2.214792778,1.498316667,0.945575667,0.9496125,0.687388333,-45.699025,2.01971,1.089748333,0.9319275,-1.50588,-1.71122625,-1.758987222,4.047461905,-5.758688155,-4.330378571,3.0
MoS2Se4,4.40789,7.775849556,29.43396,-0.327717458,-0.868506111,-1.25860381,2.45341,1.794119167,1.212217,1.134367333,0.78857,-30.95798831,2.05677,1.504458333,1.047670833,-2.63965,-2.451592083,-2.324801111,3.398603333,-5.850195417,-4.267109444,3.0
Mo2S3Se3,5.023073333,8.470228333,24.737045,0.194101833,-0.281451111,-1.063153333,2.324253333,1.543664583,1.086227333,1.080679167,0.786263333,-48.25392222,2.13257,1.197925,1.053208333,-1.725006,-1.763195,-1.922270556,3.977854286,-5.741049286,-4.259305397,3.0
Mo2S5Se1,4.730163111,8.432657778,23.91104,0.108378722,-0.262557778,-1.121659048,2.477525,1.757619583,1.179139,1.0614225,0.84828,-49.68586333,2.63698,1.550007778,1.105103333,-2.050562,-2.048484167,-2.092565,3.844508571,-5.892992738,-4.107066349,3.0
Mo2S3Te3,5.086872778,8.573261667,27.959135,0.265435792,-0.37582,-1.138215238,1.951349444,1.3972325,1.017075667,0.899765,0.649457778,-44.68830667,1.76495,1.196232222,0.776190833,-1.090994,-1.797245,-1.820962222,3.848018857,-5.645263857,-4.223838857,3.0
Mo2Se3Te3,4.964781667,8.652608667,28.04028,0.460876458,-0.4758,-1.158631905,1.975296111,1.188510833,0.865061333,0.781756667,0.584318333,-41.70840833,1.53887,1.072322222,0.7189075,-0.81691,-1.823736875,-1.613435556,3.866487429,-5.690224304,-4.342287429,3.0
Mo2Se5Te1,4.828146556,8.366826111,29.171525,0.368799125,-0.349993889,-1.112239048,2.010816111,1.350521667,0.91568,0.819653333,0.672946667,-42.88352444,1.77363,1.210268889,0.769409167,-1.138874,-1.770777917,-1.705979444,3.880768095,-5.651546012,-4.230761984,3.0
W2O1Se5,4.653156111,9.954365,24.98759,0.770167944,-0.578300556,-1.256350476,2.650212778,1.930121667,1.340165667,1.284603333,0.957862778,-53.29333944,2.651463333,1.563046667,1.281111667,-1.580912,-2.223284167,-2.391076111,3.667252381,-5.890536548,-4.245552937,3.0
WO2Te4,5.132781667,8.849227889,29.41172667,-0.052043486,-0.831998333,-1.136041429,2.633070556,2.091246667,1.640523667,1.316456667,0.95045,-33.67269083,2.14085,1.859151667,1.412636667,-2.198980667,-2.834085,-2.592037778,3.376740952,-6.210825952,-4.208739286,3.0
W2O3Te3,5.852209889,9.605737778,26.166435,0.513015556,-0.717463333,-1.239785238,2.642665556,2.1479175,1.888135333,1.848416667,0.925993333,-53.94795944,2.09314,1.925480556,1.902080833,-1.540393333,-2.494670417,-2.608581111,3.552830476,-6.047500893,-4.27029381,3.0
WS2Se4,5.084362444,8.492286778,30.263545,0.149103778,-0.688116667,-1.09763381,2.558966667,1.582215833,1.148025667,0.967745,0.772444444,-33.35012039,2.195426667,1.439218333,1.010375,-2.361605333,-2.186674167,-2.353645556,3.605249524,-5.79192369,-4.29336619,3.0
MnS2Se4,4.52676,6.157646111,30.724045,-0.761797028,-1.323692222,-1.85343381,3.320801667,2.446880833,1.7435135,1.648725,0.780526667,-28.76298889,2.98622,1.842522778,1.422183333,-3.645289333,-2.969528333,-2.853903889,3.05162381,-6.021152143,-4.375316032,3.0
