formula,plasmafrequency_x,plasmafrequency_y,cbm_gw,cbm,cbm_hse,gap_dir_gw,gap_dir_nosoc,gap_dir,E_B,gap_gw,gap_hse,gap_nosoc,vbm_gw,vbm,evac,energy,cell_area,thermodynamic_stability_level,gap,vbm_hse,gap_dir_hse,vbm_hse - evac,cbm_hse - evac
Mo2SSe,7.41521211111112,6.31313438888889,0.0231309027777778,0.0586790476190475,0.484183076283795,1.92609333333333,0.517393166666666,0.503039333333333,0.931338333333334,1.75851333333333,0.549132222222222,0.470184333333333,-2.46550933333333,-0.323591111111111,5.86443857142857,-23.023832568812,12.5570688333333,2,0.338599238095238,-0.1226879166666667,0.6139762500000002,-5.987126488095237,-5.380255495144775
Mo2STe,8.27018222222223,6.34150038888889,0.0299063194444444,0.106013333333333,0.19687678140436,1.73068444444445,0.515713399999999,0.5456715,0.800408333333334,1.62771333333333,0.691916944444444,0.429610333333333,-2.11258866666667,-0.179014444444444,5.61091571428571,-21.4445191795093,13.3075733333333,1,0.3210304285714286,0.1160845833333332,0.5964262500000002,-5.4948311309523765,-5.41403893288135
Mo2SeTe,8.29233283333334,6.3529895,0.0999890833333333,0.0768542857142856,-0.191528134366621,1.68972888888889,0.504430966666667,0.602531833333333,0.782143333333334,1.50330333333333,0.661094444444444,0.411253583333333,-2.00815266666667,-0.173517777777778,5.40360571428572,-16.9071293224642,13.3702091666667,1,0.3062663333333332,0.1220254166666666,0.5277991666666668,-5.281580297619054,-5.595133848652341
W2OS,9.48116583333333,8.10262861111111,0.433937277777778,0.118232857142857,0.836593901514347,2.519185,1.05179813333333,0.726802,1.18743166666667,2.29846,0.900347222222222,0.887049833333333,-2.70362,-0.226030555555555,7.04018,-27.948927391766,11.044753,2,0.5711158571428562,-0.0443516666666666,1.3122995833333326,-7.084531666666667,-6.203586098485653
W2OSe,9.37521805555556,8.1617205,0.500800930555556,0.155988571428571,0.6294840616617,2.41005888888889,1.04372423333333,0.700532,1.158155,2.08895666666667,0.764403333333333,0.821154833333333,-2.569942,-0.135964444444444,6.95170285714286,-25.8219237298819,11.420963,2,0.5373808571428565,0.0634804166666666,1.2841533333333328,-6.888222440476193,-6.3222187954811595
W2OTe,9.87579572222223,8.03277427777778,0.560826388888889,0.292230952380953,1.00388525200104,2.10472888888889,0.918792766666666,0.622936333333333,1.09807,1.86522666666667,0.8192525,0.731456416666667,-2.15785066666667,0.0531977777777778,6.863,-27.3095616098161,11.699289,2,0.4571384285714284,0.34584,1.1196858333333335,-6.5171600000000005,-5.8591147479989605
W2SSe,8.26197877777778,7.19013494444444,0.671969069444445,0.327078095238096,1.31844724552936,1.98205111111111,0.6797823,0.500935666666667,0.88748,2.05019666666667,0.663260833333333,0.569898583333333,-2.34002933333333,-0.038911111111111,6.33218714285715,-22.3358456919493,12.9419808333333,1,0.3583172380952383,0.1424962499999998,0.7087150000000001,-6.189690892857151,-5.01373989732779
W2STe,8.87519005555556,7.13062877777778,0.748290930555555,0.362240952380953,1.15380940385283,1.78417444444445,0.504190833333333,0.44187,0.86861,1.83277666666667,0.761808333333333,0.42423,-1.98683066666667,0.156857222222222,6.09532285714286,-20.5027996251511,12.8452193333333,1,0.2999386190476192,0.5002345833333334,0.6482708333333336,-5.595088273809527,-4.94151345329003
W2SeTe,8.81722811111112,7.1232665,0.801317875,0.30962380952381,0.631351987838014,1.72973222222222,0.477488966666667,0.463242,0.833903333333334,1.59657666666667,0.701346111111111,0.44033275,-1.889196,0.178245555555555,5.70228857142857,-14.4901487152615,13.037742,1,0.296756047619048,0.5575350000000003,0.5653320833333335,-5.144753571428569,-5.070936583590555
Mn2OS,5.26848094444445,5.13404011111111,-0.778492013888889,-1.09469904761905,-0.935521253707445,4.11717055555556,1.46633306666667,1.32228866666667,1.493235,3.70619333333333,1.92459888888889,1.5041845,-4.62397933333334,-2.28509722222222,4.68474,-19.2048232384901,11.0592166666667,2,1.2560714761904777,-2.758848333333333,2.285488333333333,-7.443588333333333,-5.620261253707445
Mn2OSe,5.34749822222223,5.20181711111112,-0.714776027777778,-0.970685238095238,-0.565074916354521,4.02002222222222,1.38421946666667,1.19940533333333,1.456875,3.50727,1.76129472222222,1.34280108333333,-4.60337066666667,-2.23934222222222,4.71998161904762,-19.9368346972658,11.329975,2,1.186186047619049,-2.7655179166666657,2.000950833333333,-7.485499535714286,-5.285056535402141
Mn2OTe,5.60117250000001,5.04072888888889,-0.807884986111111,-0.905046666666667,-0.851050228025401,3.87196833333333,1.27675866666667,0.908218333333334,1.26531166666667,3.13210333333333,1.68100972222222,1.13884591666667,-4.41714466666667,-2.10831166666667,4.47934523809524,-23.0300335113764,12.5998325,2,1.0401472380952392,-2.715582708333332,1.6272358333333334,-7.194927946428572,-5.330395466120641
Mn2SSe,5.73763650000001,5.33530905555556,-0.656181361111111,-0.724111428571428,-0.223648701630726,3.13849888888889,1.13148606666667,0.936245666666667,1.012245,2.60038,1.36172527777778,1.02546175,-3.84477933333333,-1.91404333333333,4.10139838095238,-16.1268972500043,12.7937708333333,2,0.8720838571428579,-2.3498379166666665,1.2574295833333335,-6.451236297619047,-4.325047082583106
Mn2STe,6.10514472222223,5.29252072222223,-0.607549736111111,-0.612239523809523,-0.328202042373669,2.81001,0.956800833333334,0.764116333333333,0.845317777777778,2.51597333333333,1.319865,0.93436575,-3.72764,-1.700465,4.07166952380952,-16.4856729008448,13.8337296666667,3,0.7644852380952383,-2.12080875,0.9893925,-6.19247827380952,-4.399871566183189
Mn2SeTe,6.27333972222223,5.82831916666667,-0.502956902777778,-0.54087619047619,-0.312893538160443,2.82032333333334,0.843736166666667,0.712759666666666,0.733263333333333,2.74743666666667,1.22485388888889,0.819300583333333,-3.58971333333333,-1.56952055555556,3.86621047619048,-10.513039567813,14.4435763333333,2,0.7147949523809524,-2.0682656250000004,0.8582116666666666,-5.93447610119048,-4.179104014350923
Tc2OS,8.61852433333333,6.617343,-0.561159777777777,-0.101231428571429,0.108190843676331,2.46216888888889,0.777072500000001,0.815674333333334,1.36998333333333,2.30085333333333,0.771992777777778,0.721321416666667,-3.21714,-0.449160555555555,6.88453714285714,-25.7279554411222,10.4446728333333,2,0.4532827619047618,-0.4323293749999999,0.9626841666666672,-7.31686651785714,-6.776346299180809
Tc2OSe,8.04098705555555,6.50214072222222,-0.429402569444444,0.0092980952380952,0.431188371023515,2.38684111111111,0.7106205,0.784838666666667,1.36193166666667,2.22034333333333,0.762758611111111,0.615902166666666,-3.042336,-0.430715,6.79764142857143,-25.2189825724941,10.7629803333333,2,0.3992651904761906,-0.3418989583333332,0.93933875,-7.139540386904764,-6.366453057547916
Tc2OTe,8.54792538888889,6.65928527777778,-0.415637791666667,0.0334999999999999,0.470126680110267,2.17151,0.674954733333334,0.753065666666667,1.26176,2.03960333333333,0.827731111111111,0.5186715,-2.80767933333333,-0.262776111111111,6.62237142857143,-26.7111733154089,10.8783823333333,2,0.3901445714285716,-0.2906293749999999,0.815141666666667,-6.91300080357143,-6.152244748461163
Tc2SSe,7.44544877777778,6.42075627777778,-0.385111833333333,0.107318095238095,0.617047935045811,2.19526277777778,0.528921166666666,0.365579666666667,0.919678333333334,2.03047333333333,0.6424875,0.41744875,-2.77565733333333,-0.256293888888889,6.11918714285714,-21.2760397528278,12.2015903333333,2,0.2855056190476191,-0.3828289583333333,0.505696666666667,-6.502016101190473,-5.502139207811329
Tc2STe,7.82162911111112,6.2186205,-0.296037222222222,0.0974104761904761,0.569632832415095,2.03524444444444,0.4858111,0.446536,0.761746111111111,1.87552333333333,0.716468055555556,0.379804166666667,-2.48388533333333,-0.220858333333333,5.94547571428572,-19.9807371695718,12.4816716666667,2,0.2682687142857142,-0.202520625,0.5539341666666668,-6.14799633928572,-5.375842881870625
Tc2SeTe,7.86173505555556,6.13615922222222,-0.170672041666667,0.055585238095238,0.385840379656525,2.09714611111111,0.4360072,0.493277666666667,0.72491,1.73720333333333,0.684484444444445,0.390674416666667,-2.32345066666667,-0.203295,5.68816571428572,-14.7139185338511,12.912446,2,0.2675939523809524,-0.1876727083333333,0.5578387500000003,-5.875838422619053,-5.302325334629195
Re2OS,8.86667961111111,7.57335672222222,-0.0818989861111111,0.183804761904762,0.457227810437078,2.37602888888889,0.8226259,0.759623166666667,1.251265,2.23966666666667,0.811738055555555,0.779859666666667,-2.77069466666667,-0.0500588888888888,7.22527428571428,-24.1705885958787,10.3992651666667,2,0.50626019047619,-0.0172362500000001,1.117154166666667,-7.24251053571428,-6.7680464752772025
Re2OSe,8.96713466666667,7.57730288888889,-0.0351632499999999,0.288105238095238,0.482756480189172,2.28680388888889,0.826136433333333,0.773765333333333,1.222335,2.06612333333333,0.782408611111111,0.699776833333333,-2.649076,0.0303338888888889,7.12540285714286,-22.3453199472393,10.7785676666667,2,0.4354243809523807,0.0510991666666666,1.0470395833333337,-7.074303690476193,-6.642646376953688
Re2OTe,9.393209,7.59985927777778,0.169425472222222,0.308266666666667,0.734797215419212,2.12926555555555,0.773491266666666,0.720917333333333,1.19090166666667,1.89300333333333,0.808525555555555,0.624959166666667,-2.36545666666666,0.120348888888889,6.92289428571428,-25.2728975351853,10.9873913333333,2,0.3869025238095239,0.1043320833333331,0.8465308333333336,-6.818562202380947,-6.188097070295068
Re2SSe,8.20830372222223,7.39715911111111,-0.0180057777777777,0.385210714285715,0.910711780933151,1.95242111111111,0.563363133333334,0.416053666666667,0.886075,1.92507333333333,0.600368055555556,0.387165416666667,-2.465886,0.139875555555555,6.49572142857143,-20.4518881241219,11.9959631666667,1,0.2813191904761905,0.1537274999999999,0.5024783333333338,-6.341993928571431,-5.585009647638279
Re2STe,8.79542900000001,7.2050405,0.197514125,0.380511190476191,0.820796507174655,1.70909277777778,0.482846566666667,0.428856166666667,0.771116666666666,1.69974333333333,0.617095,0.373278416666667,-2.15075133333334,0.200266666666666,6.27194,-19.9240609005307,12.3279428333333,1,0.2552084761904762,0.2202945833333331,0.5640008333333337,-6.051645416666667,-5.451143492825345
Re2SeTe,8.77405572222223,7.26446794444445,0.224133138888889,0.314127380952381,0.592961846217132,1.87486777777778,0.400921000000001,0.460077833333333,0.724824999999999,1.63452333333333,0.591899444444445,0.38842075,-1.97425066666667,0.143754444444444,5.97154,-13.761687660412,12.5705395,1,0.2519988095238099,0.1913358333333332,0.5130883333333336,-5.780204166666667,-5.378578153782868
Fe2OS,5.54432488888889,5.49716777777778,-0.779181638888889,-1.41731619047619,-1.06986591254895,3.75566722222222,1.16586003333333,1.07281833333333,1.39673833333333,3.45621666666667,1.78539527777778,1.12402141666667,-4.14651133333333,-2.59374777777777,4.715478,-16.3062724816203,10.136494,2,0.995656761904762,-3.001761041666667,2.165617083333333,-7.717239041666668,-5.78534391254895
Fe2OSe,5.62961344444445,5.44342805555556,-0.812707,-1.23229142857143,-0.965992387855492,3.64068611111111,1.0992124,1.06880166666667,1.37960333333333,3.17427666666667,1.69213722222222,0.856658166666666,-4.13431133333333,-2.42900722222222,4.745958,-16.6645943187726,10.6153773333333,2,0.9078150476190474,-2.9577589583333306,2.0992987500000004,-7.703716958333331,-5.711950387855492
Fe2OTe,5.90979527777778,5.42256255555556,-0.949017916666667,-1.09763619047619,-0.808100308785618,3.33638944444445,0.974104400000001,1.00519833333333,1.25457,2.77123666666667,1.61544555555556,0.80748725,-3.95580666666666,-2.14607277777778,4.60828704761905,-20.9645800041324,11.74345,2,0.8015423333333332,-2.789287291666664,2.020710416666667,-7.397574339285714,-5.416387356404668
Fe2SSe,6.10966472222223,5.58574044444445,-0.838022583333334,-0.835633333333333,-0.378402507885029,3.08484111111111,0.8587679,1.03812766666667,0.960646666666666,2.65039,1.37680833333333,0.729413583333333,-3.65135666666666,-1.86381111111111,4.04857180952381,-14.6894006450864,12.425573,2,0.7271303809523806,-2.339408124999999,1.5450841666666668,-6.387979934523809,-4.426974317408838
Fe2STe,6.36461388888889,5.5843995,-0.807908652777778,-0.694626666666666,-0.281033685686154,2.73074722222222,0.743728033333333,0.788356,0.802596666666666,2.39416,1.28411944444444,0.716278416666667,-3.42569333333333,-1.66022833333333,4.01746457142857,-16.6416802691414,13.1813503333333,1,0.6389392857142857,-2.119121666666666,1.3702295833333336,-6.136586238095235,-4.298498257114724
Fe2SeTe,6.49827238888889,6.00242127777778,-0.744547861111111,-0.611393333333333,-0.449601523465184,2.57321722222222,0.728249533333333,0.798404333333333,0.78258,2.25178333333333,1.21405444444444,0.688492916666666,-3.249252,-1.57651222222222,3.97934571428571,-9.92873816146387,13.5090391666667,1,0.5969279047619045,-2.0038872916666675,1.2139216666666668,-5.9832330059523775,-4.428947237750894
Ru2OS,8.45931244444444,6.556249,-0.861131347222222,-0.935410952380952,-0.61083981031232,2.436785,0.815225433333334,0.684083333333333,1.12280166666667,2.46304333333333,0.784008333333333,0.682581,-3.23831333333333,-1.15461,6.90817571428572,-19.4109377187013,9.67611683333333,2,0.5129504285714286,-1.5982062499999998,1.3242329166666666,-8.50638196428572,-7.51901552459804
Ru2OSe,7.9822605,6.23609222222222,-0.803467388888888,-0.859592857142857,-0.220210785575751,2.343075,0.745354733333334,0.601920666666667,1.100705,2.32012333333333,0.737041944444444,0.599542166666667,-3.125678,-0.974756666666667,6.86476857142857,-18.9350559786805,10.0227821666667,2,0.4984113809523807,-1.3062883333333335,1.2461345833333335,-8.171056904761903,-7.084979357004321
Ru2OTe,8.47284833333333,6.31927566666667,-0.859987611111111,-0.691712380952382,-0.0585924993869328,2.15281722222222,0.716972166666667,0.692088666666667,1.01006833333333,2.21733333333333,0.988958055555556,0.511010666666667,-2.88646733333333,-0.861903888888889,6.67921285714286,-21.5739334890372,11.1059221666667,2,0.5026927142857142,-1.2631945833333338,1.1866329166666667,-7.942407440476194,-6.737805356529793
Ru2SSe,7.5628585,6.13079188888889,-0.542517333333333,-0.116977142857143,0.206334512782085,2.01269444444444,0.548437266666667,0.406551333333333,0.79552,2.03220333333333,0.781098888888889,0.5198595,-2.86477533333333,-0.630177777777778,6.22304142857143,-15.6156326265851,12.0435663333333,2,0.351480380952381,-0.6941037499999995,0.9346349999999995,-6.917145178571429,-6.016706915789345
Ru2STe,7.94645172222223,6.16033955555556,-0.583457875,-0.0543580952380951,0.388294355747687,1.77741277777778,0.541111866666667,0.5468155,0.719341111111111,1.8587,0.800257222222222,0.484039916666667,-2.61526933333333,-0.618250555555556,6.07163857142857,-14.7326796281307,12.6453965,1,0.3616229047619049,-0.679222083333333,0.7870079166666666,-6.750860654761904,-5.683344215680883
Ru2SeTe,7.98218761111111,6.47588522222222,-0.515483152777778,-0.0870447619047617,-0.128096657625917,1.76960555555556,0.5191236,0.603491333333333,0.705548333333334,1.80873,0.790378055555556,0.443009916666667,-2.55413333333333,-0.666545555555556,5.81176428571429,-9.88360895353713,12.859437,1,0.3545926190476192,-0.5565670833333332,0.7234408333333333,-6.368331369047623,-5.939860943340206
Os2OS,9.11776122222222,8.29662033333333,-0.458366472222222,-0.285863333333333,-0.005852217000128,2.48947833333333,0.8703327,0.702070666666667,0.900136666666666,2.41760333333333,0.852329166666667,0.707214,-2.91282466666666,-0.699592222222221,7.19135571428572,-26.0654997226177,10.2053495,2,0.5233735714285714,-1.0845574999999998,1.2182499999999998,-8.275913214285719,-7.197207931285848
Os2OSe,9.06471955555556,8.37541977777778,-0.373557611111111,-0.202774285714286,0.373046250698592,2.35783111111111,0.847641533333333,0.609427333333333,0.868463333333333,2.32066333333333,0.830681944444445,0.662689166666667,-2.77955266666667,-0.586279444444444,7.14819000000001,-23.3297808543371,10.5462258333333,2,0.4794058095238098,-0.94547125,1.2514129166666672,-8.093661250000011,-6.775143749301418
Os2OTe,9.26753544444444,7.92434411111111,-0.299459111111111,-0.138945714285714,0.478211888880437,2.16751611111111,0.7739953,0.665563666666667,0.826851666666667,2.08963333333333,0.967785,0.63075075,-2.565442,-0.469692222222222,7.00562857142858,-25.5021796865605,11.0489443333333,1,0.4701944285714288,-0.8591108333333337,1.1629704166666666,-7.864739404761913,-6.527416682548143
Os2SSe,7.94294094444445,7.34477733333333,-0.140887069444444,0.137451904761905,0.537783125045885,1.89786611111111,0.497799966666667,0.451124333333333,0.7669,1.99986333333333,0.685365277777778,0.492263416666667,-2.51433,-0.292775,6.64618,-21.4334828466061,11.7673428333333,1,0.3173886190476194,-0.4838479166666665,0.6881100000000001,-7.130027916666666,-6.108396874954115
Os2STe,8.39269283333334,7.26128805555555,-0.103675305555555,0.109959047619047,0.754554359507935,1.75110111111111,0.480562533333333,0.496891333333333,0.707703333333333,1.74972333333333,0.745269444444445,0.432011666666667,-2.28539333333334,-0.314250555555555,6.50711857142857,-20.0999708376774,12.2526386666667,1,0.3283004761904766,-0.3629204166666667,0.5676549999999998,-6.870038988095237,-5.752564211920635
Os2SeTe,8.4842675,7.16998477777778,-0.0766235694444444,0.0449585714285713,0.336693993754745,1.67811888888889,0.4480957,0.5144155,0.654718333333333,1.57094333333333,0.758683333333334,0.424455333333333,-2.13363933333334,-0.300640555555555,6.14273428571429,-14.150409051852,12.504599,1,0.3220119523809528,-0.3656083333333335,0.5235837500000001,-6.508342619047624,-5.806040291959546
Co2OS,5.38352544444444,5.60890894444444,-0.721464972222222,-1.79602952380952,-1.38027894479312,3.77288555555556,1.3664117,1.30117566666667,1.568395,3.66022333333333,1.91813416666667,1.2836665,-4.33441933333333,-2.77516611111111,4.30041657142857,-17.734424462431,10.0969106666667,2,1.0527199047619047,-3.099802916666667,2.242408750000001,-7.400219488095237,-5.6806955162216894
Co2OSe,5.48838033333333,5.49212288888889,-0.746729680555555,-1.7428519047619,-1.43381168991254,3.63971388888889,1.31288796666667,1.158049,1.4774,3.67442,2.03861166666667,1.00050933333333,-4.26759466666666,-2.68167611111111,4.2979299047619,-17.618941472186,10.2670683333333,2,1.0261047619047623,-3.051513333333332,2.1531683333333342,-7.3494432380952315,-5.73174159467444
Co2OTe,5.59506983333334,5.53104005555555,-0.98848411111111,-1.46276904761905,-0.776737769172083,3.37023777777778,1.15736533333333,1.033709,1.32182,3.12392,2.03381722222222,0.925166833333333,-4.13834333333333,-2.45161555555555,4.20604323809524,-21.2919943293868,11.7828176666667,2,0.8843532380952377,-2.880587083333332,2.2009791666666683,-7.086630321428572,-4.982781007267323
Co2SSe,5.91589911111111,6.04131011111111,-0.866484375,-1.18532904761905,-0.348301607333919,3.14474333333333,1.06727003333333,1.16803566666667,1.014455,2.93186666666667,1.55360333333333,0.777203333333333,-3.83279666666667,-2.04898388888889,3.42503557142857,-15.920724372974,12.7410753333333,1,0.7678399047619048,-2.4978999999999982,1.7931666666666666,-5.922935571428568,-3.773337178762489
Co2STe,6.42484083333334,6.19897888888889,-0.877254749999999,-1.04203047619048,-0.381664534569398,2.80984666666667,0.875243933333334,0.847644333333333,0.901468333333333,2.82979333333333,1.45768666666667,0.70835525,-3.610078,-1.80826222222222,3.43662185714285,-17.0428942627809,13.1583996666667,2,0.6966267142857143,-2.3593512499999987,1.7473025000000009,-5.795973107142849,-3.818286391712248
Co2SeTe,6.376584,6.602953,-0.844076888888888,-0.991895714285716,-0.3621938464435,2.66513722222223,0.8446387,0.776911333333333,0.888265,2.4288,1.32037638888889,0.651090666666667,-3.38523066666667,-1.76628888888889,3.43967061904762,-11.4859465867153,13.3099776666667,1,0.638958,-2.227603333333333,1.5067783333333338,-5.6672739523809526,-3.80186446549112
Rh2OS,8.02769044444444,6.05268061111111,-1.07035825,-1.49119666666666,-1.17081692845652,2.80792944444444,0.9422691,0.843874333333333,1.32551666666667,2.65573333333333,1.37518888888889,0.73590475,-3.91225733333333,-2.07010333333333,6.20844285714286,-12.4382383519272,9.91643833333334,2,0.6757244285714286,-2.721631666666667,1.6385991666666664,-8.930074523809527,-7.37925978559938
Rh2OSe,7.30771172222223,5.76664205555555,-1.04121845833333,-1.34615142857143,-0.849065219741406,2.70374111111111,0.851731966666667,0.839649333333333,1.26854666666667,2.69337333333333,1.29204388888889,0.664711666666667,-3.74790666666666,-1.91602055555555,6.14345857142858,-12.0386884215041,10.47422,2,0.649517476190476,-2.605816666666667,1.6698916666666666,-8.749275238095247,-6.992523791169986
Rh2OTe,7.66594866666667,6.41067355555556,-1.01156901388889,-1.35174,-0.530665033341279,2.48280111111111,0.811366533333334,0.799051,1.19482666666667,2.65973666666667,1.33766583333333,0.588736583333333,-3.58502666666666,-1.78055833333333,5.94822142857143,-16.0693860133881,11.17637,2,0.5749628095238097,-2.535067500000001,1.5765499999999997,-8.483288928571431,-6.478886461912709
Rh2SSe,7.27278722222222,6.14016727777778,-0.811859027777778,-0.888964285714287,-0.231792988683165,2.23276222222222,0.654749733333333,0.558233166666667,0.88313,2.25088,1.01749638888889,0.581432333333334,-3.52020533333333,-1.31299111111111,5.31784571428572,-10.0979207664804,12.3725263333333,1,0.4759002380952382,-1.749001666666666,1.12472375,-7.066847380952385,-5.549638702968885
Rh2STe,7.38581944444444,6.5565635,-0.874980763888889,-0.884679523809525,-0.238553332085647,2.06107222222222,0.670805533333333,0.613241166666667,0.876395000000001,2.10808666666667,0.876773888888889,0.549936583333333,-3.283926,-1.27575166666667,5.15699714285714,-10.8991900336476,12.8218245,1,0.4373978571428573,-1.7312941666666666,1.0202708333333332,-6.888291309523806,-5.395550474942787
Rh2SeTe,7.49244288888889,6.69498672222222,-0.845982527777778,-0.773296666666668,-0.480229461478142,2.03010055555556,0.624456566666667,0.67388,0.836501666666667,2.05554666666667,0.856065,0.54739475,-3.02397266666666,-1.19112944444444,4.84857428571428,-6.85643292782053,13.385701,1,0.4291261904761902,-1.7196795833333338,0.8959783333333334,-6.568253869047614,-5.328803747192422
Ir2OS,8.76677266666667,7.12529183333333,-1.04717929166667,-1.20680857142857,-0.929922381318362,2.71339944444444,0.855523633333333,0.726808833333333,0.943843333333334,2.45656,1.06303722222222,0.685284333333333,-3.459028,-1.58314222222222,6.96378142857143,-17.5526753494499,10.7642626666667,2,0.5401799523809525,-2.0313699999999986,1.649692916666667,-8.995151428571429,-7.893703809889792
Ir2OSe,8.63256866666667,6.96826283333333,-1.02097036111111,-1.09987666666667,-0.503774658890197,2.50747166666666,0.834065499999999,0.681302166666667,0.896108333333333,2.40214,1.00840666666667,0.595601333333333,-3.23765466666666,-1.52727388888889,6.88292428571429,-15.6675822763171,11.2933236666667,2,0.4899063333333339,-1.8152462499999995,1.6229470833333337,-8.69817053571429,-7.386698944604486
Ir2OTe,8.87888622222223,6.75526344444445,-1.03836001388889,-1.15255428571428,-0.104545581365864,2.32165166666666,0.818599666666667,0.748357166666667,0.887536666666666,2.25011666666667,1.04609333333333,0.572554583333333,-3.15856866666667,-1.50227944444444,6.74520285714286,-18.3876867258989,11.9927258333333,1,0.4724888571428574,-1.8258149999999989,1.4980025000000003,-8.57101785714286,-6.8497484385087235
Ir2SSe,7.73849811111111,6.68617183333333,-0.850596708333334,-0.778008095238095,-0.101766666130972,1.97535888888889,0.576713366666667,0.489861,0.850818333333333,2.08706,0.774997222222222,0.452607166666667,-2.87367066666667,-1.07146666666667,6.37319,-16.978019784545,12.3188073333333,1,0.3249783809523816,-1.064114583333334,0.8887412499999999,-7.437304583333335,-6.474956666130972
Ir2STe,8.11300677777778,6.51622211111111,-0.880275638888889,-0.800388095238095,-0.0335240681175255,1.89308722222222,0.5913119,0.534615333333333,0.84782,1.92814666666667,0.864215277777778,0.44751425,-2.745446,-0.991245,6.17664142857143,-16.1561317371798,12.7719155,1,0.3341596666666671,-1.0420895833333337,0.8042016666666669,-7.218731011904763,-6.210165496688956
Ir2SeTe,8.08740577777778,6.69832516666667,-0.773815361111111,-0.787120952380953,-0.246355564674006,1.81416166666667,0.562453,0.536265166666667,0.776178333333333,1.69911666666667,0.805858888888889,0.459607083333334,-2.59151133333333,-0.980844444444444,5.87313,-10.5789155298254,13.3104725,1,0.3435048571428574,-1.0199518750000005,0.7600083333333335,-6.893081875,-6.119485564674005
Ni2OS,5.1835615,5.72583705555556,-0.714557930555555,-2.05398952380952,-2.00237809101452,4.13723166666667,1.45662166666667,1.29054,1.517755,4.09092666666667,2.17634333333333,1.39363416666667,-4.41057866666666,-2.85141333333333,4.30529095238095,-11.4120388409683,10.275235,2,1.1918565714285714,-3.2957112499999988,2.403465000000001,-7.601002202380949,-6.307669043395471
Ni2OSe,5.42882277777778,5.64499772222222,-0.782949041666666,-1.95962095238095,-1.92737821674734,4.02674111111111,1.41326753333333,1.243805,1.443415,4.03309333333333,2.07788333333333,1.11573783333333,-4.445232,-2.70805722222222,4.34780238095238,-11.4968400398638,10.8893233333333,2,1.0996627619047623,-3.094017083333332,2.3253825000000004,-7.441819464285711,-6.27518059769972
Ni2OTe,5.43968688888889,5.69548783333333,-1.12027483333333,-1.73367333333333,-1.43593606456588,3.70083277777778,1.21396223333333,1.053775,1.29343166666667,3.58754333333333,1.96056055555555,0.9854325,-4.246724,-2.50173611111111,4.19133285714286,-15.2438783935582,11.779351,2,0.957956095238096,-3.0284333333333304,2.4235316666666677,-7.21976619047619,-5.62726892170874
Ni2SSe,6.2196325,6.33933255555555,-0.942667458333333,-1.40811761904762,-1.08080010460345,3.20086777777778,1.0976191,1.09771966666667,0.947108333333333,2.91421666666667,1.76518472222222,0.9376575,-3.92872466666667,-2.15023611111111,3.48190976190476,-12.3955169829276,12.8433823333333,1,0.8524886190476194,-2.7540829166666665,1.8049995833333332,-6.235992678571426,-4.56270986650821
Ni2STe,6.56301750000001,6.51849477777778,-0.982094569444444,-1.32774,-0.650676818633606,2.87953388888889,0.9427032,0.895108333333333,0.841133333333333,2.70739,1.44739416666667,0.786832583333333,-3.733216,-1.98772277777778,3.45833119047619,-13.2554816371569,13.4305975,2,0.7319041904761905,-2.6243483333333337,1.694010833333334,-6.082679523809524,-4.109008009109797
Ni2SeTe,6.72311361111112,6.69464566666666,-0.99404075,-1.26212047619048,-0.698486800759372,2.67097055555556,0.900981133333334,0.751933666666667,0.810955,2.53663,1.34479277777778,0.76208625,-3.46946133333333,-1.87647,3.38381214285714,-8.10293425821438,13.5017793333333,1,0.6941392380952383,-2.489869583333334,1.4709916666666674,-5.873681726190474,-4.082298943616512
Pd2OS,6.18084144444445,5.47740677777778,-1.23665163888889,-2.2778819047619,-2.42259872516726,3.50277166666667,1.14393646666667,1.05086533333333,1.27146,3.0605,1.79321027777778,1.10106941666667,-4.26592933333333,-2.55827666666667,4.66573285714286,1.99543840484796,10.5153166666667,1,0.9091458571428568,-3.202923333333333,2.0298575,-7.868656190476193,-7.08833158231012
Pd2OSe,5.67117855555556,5.6333965,-1.11461230555556,-2.1614,-2.22701899870694,3.42092444444445,1.10045023333333,1.051847,1.21582166666667,2.96914333333333,1.72325638888889,0.945776083333333,-4.21258066666667,-2.48458111111111,4.55080142857143,4.37650885152155,10.8494658333333,1,0.8349040000000002,-3.0933745833333326,2.0051775000000003,-7.644176011904762,-6.777820427278369
Pd2OTe,5.78070311111111,5.62102738888889,-1.19697504166667,-1.92633428571429,-1.43998201850327,3.14402444444445,0.992001800000001,0.983383333333333,1.147555,2.89742333333333,1.773275,0.861725416666666,-4.025014,-2.36226055555555,4.34548161904762,0.714609409493889,11.47128,1,0.7518352857142863,-3.0038083333333323,2.0230375,-7.349289952380952,-5.785463637550889
Pd2SSe,6.52573044444445,6.52514972222222,-0.988488083333334,-1.50925666666667,-1.06983572216539,2.79144166666667,0.844106333333334,0.834733833333333,0.771206666666667,2.40517,1.49557916666667,0.720266833333334,-3.66588133333333,-2.16438222222222,3.39196614285714,3.06880783567874,13.1467656666667,1,0.6669316190476191,-2.5485670833333343,1.3347779166666662,-5.940533226190475,-4.4618018650225295
