formula,plasmafrequency_x,plasmafrequency_y,cbm_gw,cbm,cbm_hse,gap_dir_gw,gap_dir_nosoc,gap_dir,E_B,gap_gw,gap_hse,gap_nosoc,vbm_gw,vbm,evac,energy,cell_area,thermodynamic_stability_level,gap,vbm_hse,gap_dir_hse,vbm_hse - evac,cbm_hse - evac
Mn2O1S2Se1Te2,5.22894305555556,7.19024666666667,-0.766101055555556,-1.75164476190476,-1.18045693957062,3.52515444444444,1.40393416666667,1.08599333333333,0.916399444444445,2.96458,1.84000944444444,1.39187583333333,-3.78699266666667,-2.99967833333333,3.14225857142857,-49.5788793933983,20.66294,3,1.2336569047619048,-3.303124583333332,2.048251666666667,-6.445383154761902,-4.32271551099919
Os2O1S1Se1Te3,4.41644666666666,8.20176833333333,-0.396726541666667,-1.34018428571429,-0.794599183419369,2.23570611111111,1.03669366666667,0.8774,0.695276666666667,2.13681,1.50067444444444,1.05648333333333,-1.63422,-1.85839722222222,3.56979619047619,-46.1986546788756,27.36661,3,0.8389021428571425,-2.164460833333334,1.5299958333333334,-5.7342570238095245,-4.364395373895559
Os2O1S1Se3Te1,4.01352666666667,8.09090555555556,-0.427119152777778,-1.61903142857143,-1.08420480710292,2.40888111111111,1.111272,0.962635,0.854896666666667,2.35211666666667,1.682025,1.1063225,-2.087638,-2.47744944444444,3.22539809523809,-47.7998638864933,25.41051,3,0.8912564285714287,-2.562189166666666,1.6118475000000003,-5.787587261904756,-4.30960290234101
Os2O1S3Se1Te1,4.06604,8.45458222222222,-0.616231125,-1.78295476190476,-1.05282868410637,2.69530388888889,1.26589366666667,1.07063,0.957262777777777,2.59090666666667,1.94761888888889,1.30623333333333,-2.46075333333333,-3.06567888888889,3.13636904761904,-47.7113262587023,23.76292,3,1.1521773809523803,-2.705577083333334,1.839885833333335,-5.841946130952374,-4.18919773172541
W2O1S1Se3Te1,4.70476611111111,9.48027333333334,0.683953430555556,-1.27149952380953,-0.587493279537677,2.415165,1.22776933333333,1.114415,0.972774444444444,2.32523333333333,1.70071833333333,1.19216083333333,-1.418756,-2.38466166666667,3.56563047619047,-53.2879893006647,25.509195,3,0.9977504761904754,-2.1970429166666663,1.9310525000000007,-5.7626733928571365,-4.153123755728147
Mn2O1S1Se1Te3,5.01390666666667,7.22035,-0.727442305555556,-1.76168904761905,-1.0120781045411,3.28717,1.35668233333333,1.18471333333333,0.886485,2.85996,1.68144166666667,1.30884916666667,-3.34822866666667,-2.79235444444445,3.39488857142857,-46.8972838402397,27.529775,3,1.214217380952381,-3.0501525000000003,1.9191716666666665,-6.44504107142857,-4.40696667596967
Mn2O1S1Se2Te2,5.29199305555556,7.39939333333333,-0.686833680555556,-1.72079047619048,-1.17801349202018,3.37178833333333,1.32073916666667,1.09730833333333,0.900686666666667,2.90238,1.742765,1.19732166666667,-3.56912266666667,-2.90977555555556,3.14585428571429,-50.2794469340123,21.57886,3,1.0947442857142862,-3.2416016666666656,1.89279,-6.387455952380956,-4.32386777773447
Mn2O1S2Se1Te2,5.22894305555556,7.19024666666667,-0.766101055555556,-1.75164476190476,-1.18045693957062,3.52515444444444,1.40393416666667,1.08599333333333,0.916399444444445,2.96458,1.84000944444444,1.39187583333333,-3.78699266666667,-2.99967833333333,3.14225857142857,-49.5788793933983,20.66294,3,1.2336569047619048,-3.303124583333332,2.048251666666667,-6.445383154761902,-4.32271551099919
Os2O1S1Se1Te3,4.41644666666666,8.20176833333333,-0.396726541666667,-1.34018428571429,-0.794599183419369,2.23570611111111,1.03669366666667,0.8774,0.695276666666667,2.13681,1.50067444444444,1.05648333333333,-1.63422,-1.85839722222222,3.56979619047619,-46.1986546788756,27.36661,3,0.8389021428571425,-2.164460833333334,1.5299958333333334,-5.7342570238095245,-4.364395373895559
Os2O1S1Se3Te1,4.01352666666667,8.09090555555556,-0.427119152777778,-1.61903142857143,-1.08420480710292,2.40888111111111,1.111272,0.962635,0.854896666666667,2.35211666666667,1.682025,1.1063225,-2.087638,-2.47744944444444,3.22539809523809,-47.7998638864933,25.41051,3,0.8912564285714287,-2.562189166666666,1.6118475000000003,-5.787587261904756,-4.30960290234101
Os2O1S3Se1Te1,4.06604,8.45458222222222,-0.616231125,-1.78295476190476,-1.05282868410637,2.69530388888889,1.26589366666667,1.07063,0.957262777777777,2.59090666666667,1.94761888888889,1.30623333333333,-2.46075333333333,-3.06567888888889,3.13636904761904,-47.7113262587023,23.76292,3,1.1521773809523803,-2.705577083333334,1.839885833333335,-5.841946130952374,-4.18919773172541
W2O1S1Se3Te1,4.70476611111111,9.48027333333334,0.683953430555556,-1.27149952380953,-0.587493279537677,2.415165,1.22776933333333,1.114415,0.972774444444444,2.32523333333333,1.70071833333333,1.19216083333333,-1.418756,-2.38466166666667,3.56563047619047,-53.2879893006647,25.509195,3,0.9977504761904754,-2.1970429166666663,1.9310525000000007,-5.7626733928571365,-4.153123755728147
Mn2O1S1Se1Te3,5.01390666666667,7.22035,-0.727442305555556,-1.76168904761905,-1.0120781045411,3.28717,1.35668233333333,1.18471333333333,0.886485,2.85996,1.68144166666667,1.30884916666667,-3.34822866666667,-2.79235444444445,3.39488857142857,-46.8972838402397,27.529775,3,1.214217380952381,-3.0501525000000003,1.9191716666666665,-6.44504107142857,-4.40696667596967
Mn2O1S1Se2Te2,5.29199305555556,7.39939333333333,-0.686833680555556,-1.72079047619048,-1.17801349202018,3.37178833333333,1.32073916666667,1.09730833333333,0.900686666666667,2.90238,1.742765,1.19732166666667,-3.56912266666667,-2.90977555555556,3.14585428571429,-50.2794469340123,21.57886,3,1.0947442857142862,-3.2416016666666656,1.89279,-6.387455952380956,-4.32386777773447
Mn2O1S2Se1Te2,5.22894305555556,7.19024666666667,-0.766101055555556,-1.75164476190476,-1.18045693957062,3.52515444444444,1.40393416666667,1.08599333333333,0.916399444444445,2.96458,1.84000944444444,1.39187583333333,-3.78699266666667,-2.99967833333333,3.14225857142857,-49.5788793933983,20.66294,3,1.2336569047619048,-3.303124583333332,2.048251666666667,-6.445383154761902,-4.32271551099919
Os2O1S1Se1Te3,4.41644666666666,8.20176833333333,-0.396726541666667,-1.34018428571429,-0.794599183419369,2.23570611111111,1.03669366666667,0.8774,0.695276666666667,2.13681,1.50067444444444,1.05648333333333,-1.63422,-1.85839722222222,3.56979619047619,-46.1986546788756,27.36661,3,0.8389021428571425,-2.164460833333334,1.5299958333333334,-5.7342570238095245,-4.364395373895559
Os2O1S1Se3Te1,4.01352666666667,8.09090555555556,-0.427119152777778,-1.61903142857143,-1.08420480710292,2.40888111111111,1.111272,0.962635,0.854896666666667,2.35211666666667,1.682025,1.1063225,-2.087638,-2.47744944444444,3.22539809523809,-47.7998638864933,25.41051,3,0.8912564285714287,-2.562189166666666,1.6118475000000003,-5.787587261904756,-4.30960290234101
Os2O1S3Se1Te1,4.06604,8.45458222222222,-0.616231125,-1.78295476190476,-1.05282868410637,2.69530388888889,1.26589366666667,1.07063,0.957262777777777,2.59090666666667,1.94761888888889,1.30623333333333,-2.46075333333333,-3.06567888888889,3.13636904761904,-47.7113262587023,23.76292,3,1.1521773809523803,-2.705577083333334,1.839885833333335,-5.841946130952374,-4.18919773172541
Mn2S7,4.47206,7.41128666666667,-0.431954666666667,-2.05686714285714,-1.60749086061428,3.269265,1.92643683333333,1.69441833333333,0.908951666666667,3.30163,2.44095444444444,1.809495,-3.65773733333333,-3.73093888888889,2.7633,-45.7337321303415,31.932285,3,1.8780071428571408,-3.320037291666668,2.8958500000000003,-6.083337291666668,-4.37079086061428
Mn2Se7,4.860875,7.69724711111111,-0.301939833333333,-1.93064857142857,-1.44047301984984,2.83895388888889,1.499626,1.30144833333333,0.729336111111112,2.61441666666667,1.47309666666667,1.36416666666667,-2.99554666666667,-3.12138055555556,2.96705380952381,-38.3220835638179,34.05719,3,1.2198961904761907,-2.7020062499999984,1.8703875,-5.669060059523808,-4.4075268293736505
Tc2S7,5.00237944444445,8.38921666666667,-0.164885694444444,-1.59224476190476,-1.02131490687553,2.72581166666666,1.332193,1.14649833333333,0.899361666666667,2.77198333333333,1.88993444444444,1.34772833333333,-2.771064,-2.98213111111111,3.33784571428571,-52.125566245769,31.69175,3,1.297502380952382,-2.5575195833333333,2.060550000000001,-5.895365297619043,-4.35916062116124
Mn2O2Te5,4.81363055555556,7.56063,-0.497949847222222,-1.90906619047619,-1.00813222841666,3.21002055555555,1.54083933333333,1.38677333333333,0.964199444444445,2.81852,1.81740055555556,1.48782666666667,-3.02947333333333,-2.91055,3.13017333333334,-48.9278696196148,38.0714516666667,3,1.2754352380952372,-3.1335495833333344,2.016543333333334,-6.263722916666675,-4.13830556175
Mn2S1Se6,4.82932888888889,7.56416044444444,-0.342857305555556,-1.99908095238095,-1.40813715819014,3.04124888888888,1.55889483333333,1.33603833333333,0.746177222222223,2.82931666666667,1.62725333333333,1.37228416666667,-3.15132,-3.18661166666667,2.90646,-49.1498241042266,33.694265,3,1.289494285714286,-2.753331874999999,1.9038600000000008,-5.659791874999999,-4.31459715819014
Mn2S2Se5,4.77636888888889,7.37316488888889,-0.340425222222222,-2.05587666666666,-1.36731358386701,3.13724777777777,1.60664416666667,1.36938166666667,0.754178888888889,2.87052666666667,1.64441111111111,1.4000075,-3.23792666666667,-3.23349833333333,2.90058714285714,-48.5189990494992,33.74031,3,1.341230952380953,-2.830412291666666,2.1408825000000005,-5.730999434523806,-4.26790072672415
Mn2S3Se4,4.77967166666667,7.47873322222222,-0.352508680555556,-2.08470047619047,-1.3215435364293,3.17679333333333,1.64556716666667,1.43070833333333,0.774398888888889,2.86230666666667,1.81283,1.45934833333333,-3.35417066666667,-3.29354444444444,2.91994380952381,-47.5036086351372,34.15806,3,1.4243019047619048,-2.785021458333332,2.3284575000000007,-5.704965267857142,-4.24148734595311
Mn2S4Se3,4.65984777777778,7.38502433333333,-0.355889513888889,-2.0514119047619,-1.36395712480986,3.29696722222222,1.79298716666667,1.55857166666667,0.875540000000001,3.23224666666667,2.29022111111111,1.57574166666667,-3.588354,-3.63804888888889,2.87462571428571,-47.2985463223222,32.790335,3,1.686836666666666,-3.143933541666668,2.707724166666668,-6.018559255952378,-4.23858283909557
Mn2S5Se2,4.54104277777778,7.408205,-0.386528888888889,-2.04388952380952,-1.50833780862727,3.22510055555555,1.80572183333333,1.62294666666667,0.886643333333334,3.10353333333333,2.34348888888889,1.63142916666667,-3.574152,-3.65891722222222,2.8713119047619,-46.066151070407,32.19281,3,1.7687247619047617,-3.2265535416666684,2.7723608333333347,-6.097865446428568,-4.3796497133891705
Mn2S6Se1,4.50596277777778,7.49668666666667,-0.412767222222222,-2.03675761904762,-1.4913303247843,3.18059611111111,1.86838183333333,1.672095,0.904373333333334,3.15442,2.45663222222222,1.6472625,-3.57743666666666,-3.67201444444445,2.83175714285714,-45.1207738828765,31.722385,3,1.7756842857142854,-3.3026918750000016,2.9065983333333345,-6.134449017857142,-4.32308746764144
Mn2S2Te5,5.38100994444444,8.21702833333334,-0.253674555555556,-1.6371080952381,-1.0557706293539,2.37118166666667,1.1800295,0.882428333333333,0.588431111111111,2.13190666666667,1.29597111111111,1.2151335,-2.46845866666666,-2.39087722222222,3.35441428571429,-46.9308211908583,37.58615,3,0.9220220952380958,-2.461278541666666,1.2801724999999995,-5.815692827380955,-4.410184915068189
Mn2S4Te3,4.78217666666667,7.46456888888889,-0.350363180555556,-1.83897238095238,-1.03674175044432,2.82972333333333,1.481266,1.35391333333333,0.826965555555556,2.79753333333333,1.84077055555555,1.48987916666667,-3.05152466666667,-3.15055833333333,2.92687428571428,-47.232971167964,33.37697,3,1.3935700000000004,-3.010412291666667,2.065981666666667,-5.937286577380947,-3.9636160361586
Mn2S5Te2,4.63388222222222,7.68093833333333,-0.358333236111111,-1.90761,-1.03115521684669,2.97462666666666,1.59326,1.60753166666667,0.887023333333333,2.99364333333333,2.13831333333333,1.48100083333333,-3.26409333333333,-3.31011666666667,2.86606238095238,-46.4703322196382,32.377165,3,1.5688871428571425,-3.202212291666667,2.309848333333334,-6.068274672619047,-3.89721759779907
Mn2S6Te1,4.60187166666667,7.63659833333333,-0.389506111111111,-1.98617238095238,-1.27518471914469,3.01591611111111,1.70995,1.62147166666667,0.891525,2.93182333333333,2.35372944444444,1.46160166666667,-3.529572,-3.43169611111111,2.86573619047619,-45.6935934729037,32.65817,3,1.7240199999999992,-3.252696458333333,2.596675000000002,-6.118432648809523,-4.140920909620879
Mn2Se4Te3,5.24947583333334,8.36279222222222,-0.246099388888889,-1.77244380952381,-1.18160017060364,2.63960944444445,1.24771983333333,1.02913,0.649655,2.03220666666667,1.46474,1.220336,-2.65720866666666,-2.59845055555555,2.97898857142857,-39.6244602691765,35.28245,3,0.9747048571428568,-2.685488749999998,1.6649225000000003,-5.664477321428568,-4.1605887420322105
Mn2Se5Te2,5.01971861111111,8.17810555555556,-0.251022930555556,-1.84057571428571,-1.11030113500944,2.59296277777778,1.29926133333333,1.18402333333333,0.686676111111111,2.09667666666667,1.47271722222222,1.18131766666667,-2.70478,-2.71091,2.96264428571428,-39.7003204818641,34.162825,3,1.0391603333333332,-2.7624397916666656,1.755495833333334,-5.725084077380945,-4.07294542072372
Mn2Se6Te1,4.94482805555556,7.99516888888889,-0.277279763888889,-1.91042857142857,-1.16178485652516,2.67212888888889,1.349928,1.21911666666667,0.698902777777778,2.24895666666667,1.50952166666667,1.21421833333333,-2.82252933333333,-2.80341777777778,2.95539523809524,-39.898344529701,34.58717,3,1.1078142857142863,-2.828253541666665,1.7874875000000003,-5.783648779761905,-4.1171800946204
Tc2O2Te5,4.15577611111111,8.50242277777778,-0.0827390833333333,-1.82250476190476,-0.829768488966712,2.26475,1.16382666666667,1.07204333333333,0.933241111111111,1.65795,1.54507,1.006675,-1.792488,-2.465155,3.17731523809524,-52.9439277499559,37.98629,3,0.8977452380952372,-2.6911487500000018,1.6229058333333335,-5.868463988095241,-4.007083727061952
Tc2O3Te4,4.2046525,8.05591611111111,-0.305258305555555,-2.05458,-0.867268245565983,2.58707333333333,1.357157,1.22004166666667,0.99652,1.88854,1.75403222222222,1.3017775,-2.183566,-2.91949277777778,3.10395238095238,-55.8409145316373,35.06093,3,1.13413880952381,-2.9722087500000005,1.7433941666666672,-6.07616113095238,-3.971220626518363
Tc2S1Se6,5.04817611111112,9.03534666666667,0.0377272083333333,-1.44979142857143,-0.903828595195066,2.48268777777778,0.984399666666667,1.00789833333333,0.730197777777778,2.33285,1.20850888888889,0.9670225,-1.972448,-2.19254777777778,3.50830714285714,-53.2347800572252,35.439625,3,0.7460549523809529,-2.133556250000001,1.5163733333333334,-5.641863392857141,-4.412135738052206
Tc2S2Se5,5.12306277777778,8.92648,0.0293687083333333,-1.48689571428571,-0.811669967198775,2.47007277777778,0.999115666666667,1.04959333333333,0.746919444444445,2.42323,1.27819388888889,1.04662833333333,-2.061176,-2.304795,3.52495571428571,-52.4805350385696,34.80331,3,0.8295849523809528,-2.1657925000000016,1.5111066666666668,-5.690748214285712,-4.336625681484485
Tc2S3Se4,5.09705444444445,8.83988888888889,0.0253402083333333,-1.51012714285714,-0.844959103002529,2.47669777777778,1.03298433333333,1.02478333333333,0.77558,2.36912,1.34447888888889,1.07755333333333,-2.1479,-2.34316388888889,3.53293285714286,-51.6625928479321,34.251455,3,0.8591204761904768,-2.262880000000001,1.4814333333333332,-5.795812857142861,-4.377891960145389
Tc2S4Se3,4.98750277777778,8.66532222222222,0.0010319583333333,-1.53481095238095,-0.92442762868204,2.56940166666667,1.20264233333333,1.18576333333333,0.878127777777778,2.64596333333333,1.59140944444444,1.1761175,-2.447928,-2.75384388888889,3.41163047619048,-51.7272247433275,33.63356,3,1.098033333333334,-2.372957916666668,1.729468333333334,-5.784588392857148,-4.33605810487252
Tc2S6Se1,5.04831444444445,8.45209333333333,-0.0998856666666666,-1.59060047619047,-0.963199781130438,2.65232166666667,1.26976633333333,1.20783833333333,0.892314444444444,2.70712333333333,1.66893944444444,1.25316166666667,-2.624912,-2.91961111111111,3.39534571428571,-50.6903873722653,32.15923,3,1.2518766666666672,-2.476105833333333,2.0718008333333344,-5.871451547619043,-4.358545495416148
Tc2S6Te1,4.96464555555556,8.85389833333333,-0.0289422499999999,-1.58336047619048,-0.93468588383739,2.41009722222222,1.15815333333333,1.02157833333333,0.912576111111111,2.38003666666667,1.68691166666667,1.145755,-2.329562,-2.71590222222223,3.31748333333333,-50.9459936013093,32.906975,3,1.099728571428572,-2.472433333333333,1.702530000000001,-5.789916666666663,-4.25216921717072
Re2O3Te4,4.85778538888889,8.67975999999999,-0.227649875,-1.86243285714286,-0.857841746067432,2.43452944444444,1.44163066666667,1.121605,0.908350555555555,2.08279,1.56305777777778,1.3969775,-1.62005933333333,-2.79694,3.17150333333333,-55.2545987670786,36.61393,3,1.1522569047619036,-2.5913925,1.66216,-5.76289583333333,-4.029345079400762
Fe2S3Se4,5.50882166666667,7.12851388888889,-0.371204722222222,-1.77487142857143,-1.43488895640002,2.81344944444445,1.52480633333333,1.29554133333333,0.859545555555556,2.48893,1.87764611111111,1.34170291666667,-2.99015066666667,-3.41589555555555,2.96985285714286,-41.7970986968081,34.028895,3,1.2580887619047627,-3.1141933333333327,2.221667500000001,-6.084046190476193,-4.404741813542881
Fe2S6Se1,5.16483277777778,6.93746888888888,-0.429016152777778,-1.89853047619048,-1.5460564231793,2.93932777777778,1.783111,1.5375,0.992953333333334,2.79804666666667,2.57277222222222,1.83356916666667,-3.33833933333333,-3.73555333333333,2.80384476190476,-39.3001571402317,31.987395,3,1.75735638095238,-3.447772083333335,2.7652058333333347,-6.251616845238095,-4.34990118508406
Fe2S3Te4,5.88779244444444,8.30537722222222,-0.265600055555556,-1.43636523809524,-1.05217547980131,2.23404944444445,1.0837716,0.829788333333334,0.653135,1.96939,1.54300722222222,1.02938933333333,-2.40098866666666,-2.42224388888889,3.36080380952381,-41.9721329204501,36.548875,3,0.8147904761904764,-2.67371375,1.5610808333333333,-6.03451755952381,-4.41297928932512
Fe2S4Te3,5.43628166666667,7.09256944444444,-0.3581365,-1.64022904761905,-0.905152739833886,2.64175888888889,1.31289093333333,1.26558333333333,0.896724444444444,2.64201666666667,2.02068388888889,1.39880183333333,-2.800222,-3.15280944444445,2.88678142857143,-42.4087938300882,34.22598,3,1.2460347619047631,-3.2257483333333337,2.0982008333333333,-6.112529761904764,-3.791934168405316
Fe2S5Te2,5.36067722222222,7.13865944444444,-0.379138638888889,-1.6613380952381,-1.10771544853645,2.82792111111111,1.48840093333333,1.41994666666667,0.927223333333333,2.81154666666667,2.22094055555556,1.43722183333333,-3.04165,-3.34900333333333,2.81111619047619,-41.6018712415902,32.894505,3,1.445804285714286,-3.450345,2.262236666666667,-6.26146119047619,-3.91883163901264
Fe2S6Te1,5.29877027777778,7.12352777777778,-0.423475763888889,-1.7310619047619,-1.36589780343051,2.90249444444445,1.68214226666667,1.43787,0.972289444444444,2.95620666666667,2.57083388888889,1.5887825,-3.190752,-3.50926166666667,2.85517142857143,-40.6069257886,32.42128,3,1.6457561904761917,-3.433610416666669,2.503525833333334,-6.288781845238098,-4.221069232001939
Fe2Se4Te3,6.02281688888889,8.21929966666666,-0.250853027777778,-1.51343,-1.3423750896708,2.26358833333333,1.02388626666667,0.942243333333333,0.688132222222222,2.01499,1.42902333333333,0.945281833333334,-2.40010933333333,-2.58687611111111,3.01508428571429,-34.3166525436905,36.085995,3,0.830547380952381,-2.863048958333333,1.7186258333333333,-5.878133244047623,-4.35745937538509
Fe2Se5Te2,5.77635,8.10698966666667,-0.292526944444444,-1.57561047619048,-1.24513166097786,2.36984166666667,1.12448426666667,0.912878333333333,0.707139444444445,2.04718,1.50789111111111,1.05162558333333,-2.42361266666666,-2.68669111111111,2.98514714285714,-34.2804882836719,34.517165,3,0.8809714285714292,-2.979953750000001,1.7562341666666674,-5.965100892857141,-4.230278803835
Fe2Se6Te1,5.77079277777778,8.14880133333334,-0.298808069444445,-1.58673952380952,-1.31760163380428,2.413105,1.22051393333333,1.004575,0.766515,2.10393,1.59598111111111,1.13157875,-2.4809,-2.86162111111111,3.05581714285714,-34.1967749971286,35.602315,3,0.9883352380952388,-3.0095477083333337,1.878756666666668,-6.065364851190473,-4.3734187766614205
Ru2O1Te6,4.61161638888889,8.30762888888889,-0.178968236111111,-1.80602904761905,-1.27466503546583,1.98751,0.997230733333334,0.925505,0.701556666666667,1.65717,1.39590722222222,0.865252083333333,-1.68839,-2.33020722222222,3.12940857142857,-42.1028215280962,39.175785,3,0.8270009523809524,-2.4972258333333333,1.6485183333333333,-5.626634404761903,-4.4040736068944
Os2O1Se6,4.79970222222223,8.79807333333334,-0.251782152777778,-1.9527580952381,-1.10294382126831,2.48791166666667,1.31971566666667,1.30321166666667,0.820567777777778,2.33699,1.65338944444444,1.3513675,-2.07371,-2.93953555555555,3.04376571428571,-45.6771374413823,35.36726,3,1.0382345238095243,-2.6662474999999994,1.5827575000000005,-5.710013214285709,-4.14670953555402
Os2O2Se5,4.644535,8.62271666666667,-0.415213236111111,-2.17245571428571,-1.15950252010473,2.62743833333333,1.469932,1.46875166666667,0.86315,2.46598,1.79266611111111,1.6199975,-2.397636,-3.58267833333333,3.03211095238095,-48.8355789027682,34.46879,3,1.2521797619047617,-2.9959879166666665,1.9004483333333333,-6.028098869047616,-4.19161347248568
Os2O3Te4,4.69482583333333,8.23114222222222,-0.431653791666667,-2.01303285714286,-0.693854494946098,2.44299444444444,1.4503564,1.149355,0.737613333333333,2.06297,1.65490166666667,1.45739,-1.84484933333333,-2.96487666666666,3.07476952380952,-50.9150841910254,37.948525,3,1.1475949999999997,-2.7729975,1.6538166666666672,-5.84776702380952,-3.768624018755618
Mn2O1S1Te5,4.907525,7.81262166666667,-0.425577986111111,-1.84519857142857,-1.12611151536785,2.80213888888889,1.37488383333333,1.19887,0.882876666666667,2.63108,1.65835444444444,1.40906916666667,-2.92065266666667,-2.83576833333333,3.16013523809524,-50.7125397825006,38.5090616666667,3,1.0960533333333338,-2.9275075,1.888418333333333,-6.08764273809524,-4.2862467534630895
Mn2O1S2Te4,4.91898777777778,7.92744166666667,-0.506322736111111,-1.94864095238095,-0.982356616604461,3.23247944444444,1.46903533333333,1.14343666666667,0.90468,2.7289,1.77446611111111,1.39649,-3.08126866666667,-2.90298222222222,3.25471666666667,-50.9023536624894,37.0064166666666,3,1.265062857142857,-3.108511666666668,2.0362050000000003,-6.363228333333338,-4.237073283271132
Mn2O1S3Te3,4.89814583333333,7.93856166666667,-0.501437361111111,-2.01055571428571,-0.957701546269288,3.40356888888889,1.551271,1.33066666666667,0.939222777777778,2.95383,1.93727333333333,1.50115083333333,-3.507238,-3.262055,3.12828,-53.0232464147331,31.3478733333333,3,1.441178095238095,-3.366311250000001,2.259014166666667,-6.494591250000001,-4.085981546269288
Mn2O1Se1Te5,4.99049333333333,8.04922833333334,-0.380866263888889,-1.86084952380952,-1.14676180770581,2.82087777777778,1.3204915,1.16993,0.881266666666666,2.62146,1.57388722222222,1.32891083333333,-2.873712,-2.74647222222222,3.16500952380952,-48.3997419650581,39.037645,3,1.1055242857142862,-2.90075625,1.8220866666666669,-6.06576577380952,-4.31177133151533
Mn2O1Se2Te4,4.91806722222222,7.57792944444444,-0.403972152777777,-1.90879619047619,-1.01324551104702,2.86706555555556,1.39921983333333,1.20465,0.879261666666666,2.63518,1.66462888888889,1.33358583333333,-2.96835933333333,-2.847035,3.16626428571429,-49.0793179467289,38.2516966666667,3,1.1514466666666672,-3.022668333333334,1.882455,-6.188932619047624,-4.17950979676131
Mn2O1Se3Te3,4.82647194444444,7.82580611111111,-0.433903194444444,-1.99400285714286,-1.09701129656517,2.97209388888889,1.41802366666667,1.27967,0.868755,2.71747,1.71286277777778,1.3715775,-3.15844866666667,-3.11900611111111,3.10774904761905,-51.3357348585608,36.8717666666667,3,1.2090861904761905,-3.1913133333333352,2.0842525000000016,-6.299062380952385,-4.20476034418422
Mn2O1Se4Te2,4.62899972222222,7.32223833333333,-0.434501819444444,-2.15239571428571,-1.07047796772188,3.27557444444444,1.57936066666667,1.43385,0.940385,2.91576,2.09640722222222,1.3448375,-3.39407666666667,-3.27987333333333,2.60268333333333,-50.8083365378036,34.7680616666667,3,1.4067757142857134,-3.492677083333334,2.337062500000001,-6.095360416666664,-3.6731613010552095
Mn2O1Se5Te1,4.71767416666667,7.362615,-0.420523694444444,-2.22488619047619,-1.15570970215869,3.43816444444445,1.584679,1.51740666666667,0.961012222222222,2.98768,2.13130888888889,1.45212583333333,-3.57085866666667,-3.38917833333333,2.66344761904762,-51.2593624257792,32.5889266666667,3,1.4476261904761905,-3.52968375,2.467138333333334,-6.19313136904762,-3.81915732120631
Mn2O2Se1Te4,4.93968944444445,7.53553944444445,-0.530565875,-1.94535238095238,-0.919312526376088,3.46976222222222,1.53394733333333,1.40384166666667,0.965940555555556,2.88796,1.81667666666667,1.46741333333333,-3.16198933333333,-3.03845555555555,3.14057380952381,-50.2749544052919,36.5165116666667,3,1.3208061904761903,-3.279412499999999,2.14198,-6.419986309523809,-4.059886335899898
Mn2O2Se2Te3,4.84146166666667,7.41093111111112,-0.493179041666667,-2.06193666666667,-0.79165969258985,3.57860166666667,1.546782,1.48282666666667,0.992740555555556,3.01361,1.97935166666667,1.52374333333333,-3.309612,-3.17517722222222,3.13192380952381,-51.1635261078341,34.7938233333333,3,1.4194347619047618,-3.3609170833333333,2.2387783333333333,-6.492840892857144,-3.92358350211366
Mn2S1Se1Te5,5.4445405,8.27770333333334,-0.219542638888889,-1.6539719047619,-1.0627572568696,2.36779833333333,1.1836315,0.850478333333334,0.582357777777778,1.98920666666667,1.23633888888889,1.1414935,-2.45495533333333,-2.37335722222222,3.33437142857143,-47.4344222877993,38.475745,3,0.8846751904761904,-2.431564374999999,1.181771666666666,-5.765935803571429,-4.39712868544103
Mn2S1Se3Te3,5.15053972222222,8.302405,-0.301430555555556,-1.72124047619048,-1.04149718084447,2.42229833333333,1.2415585,0.983053333333333,0.586467777777778,2.16676666666667,1.36249666666667,1.20959516666667,-2.64840933333333,-2.55008055555556,3.32597904761905,-49.5966262635693,35.1872,3,0.9565355714285716,-2.5833533333333327,1.4331275000000006,-5.909332380952383,-4.36747622846352
Mn2S1Se4Te2,4.86120527777778,7.99443888888889,-0.309553305555556,-1.9094819047619,-0.996597933909268,2.53405444444444,1.33213433333333,1.21631333333333,0.699952777777778,2.28378666666667,1.49329444444444,1.22741833333333,-2.86464066666667,-2.79487888888889,2.92798,-48.7231797878289,35.03836,3,1.0864067619047622,-2.7820502083333314,1.7555766666666668,-5.710030208333331,-3.924577933909268
Mn2S1Se5Te1,4.84287916666667,7.73155888888889,-0.314813555555556,-1.9449519047619,-1.09419705669264,2.67676111111111,1.38250033333333,1.17304,0.725686111111111,2.40298666666667,1.52208833333333,1.30432083333333,-2.915688,-2.93440944444444,2.92352571428571,-48.9972504713235,34.16457,3,1.139436666666667,-2.8512172916666656,1.866458333333333,-5.774743005952375,-4.01772277097835
Mn2S2Se1Te4,5.33659416666667,8.05711277777778,-0.301556930555556,-1.66709714285714,-0.935544011522015,2.39005722222222,1.2228515,0.971328333333334,0.588526666666666,2.17036666666667,1.30728444444444,1.220186,-2.551604,-2.39875388888889,3.35342952380953,-47.3340055496029,36.165585,3,0.9147540000000002,-2.532806666666666,1.3055583333333332,-5.886236190476197,-4.288973535331545
Mn2S2Se2Te3,5.14059916666667,7.92777444444445,-0.299136013888889,-1.74288476190476,-0.972186045951275,2.37081555555556,1.28564466666667,1.09528333333333,0.608464444444445,2.22334666666667,1.40463555555556,1.17475333333333,-2.66088,-2.53965666666667,3.34469666666667,-47.5009186871238,36.05268,3,0.9724504285714292,-2.562208958333332,1.4691775000000005,-5.906905625000002,-4.316882712617945
