formula,2Dpfx,2Dpfy,CBM_GW,CBM,CBM_HSE06,Dgap_gw,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM,VL,Eng,area,TDSL,CBM_HSE06.1,Eng
Tc2O3Se2,4.29271111111111,6.253345888888887,-0.8621938194444446,-3.068335238095239,-1.7689168425525028,3.5442783333333328,1.7914386666666662,1.754841666666667,1.4575466666666674,3.0375233333333345,2.722760555555556,1.5240600000000004,-3.889645999999996,-4.61619666666666,3.111301428571428,-49.746948113724216,17.969759999999997,3.0,-1.7689168425525028,-49.746948113724216
Tc2O4Se1,4.8346325,6.19403944444444,-1.151177208333333,-3.4586061904761896,-2.200747626977697,3.960417777777772,1.9254746666666656,2.0683666666666665,1.596185000000001,4.019026666666667,3.06295,1.557642500000001,-4.698751999999995,-4.492049444444438,2.9187257142857144,-51.23977610597087,17.661289999999994,3.0,-2.200747626977697,-51.23977610597087
Tc2O1Te4,4.388366555555553,6.253426999999997,-0.2213715555555555,-1.305430476190476,-0.7836627433934226,2.1057544444444445,1.033356666666667,1.01753,0.8706272222222219,1.7448400000000002,1.3154349999999992,0.7506290833333332,-1.3859259999999995,-1.9649438888888888,3.614555047619045,-41.50487797307329,25.69175500000001,3.0,-0.7836627433934226,-41.50487797307329
Tc2O2Te3,4.334984999999998,6.586745111111109,-0.476997847222222,-1.3675952380952394,-0.7985350299303805,2.3339761111111104,1.1374516666666667,1.0066866666666665,0.8866499999999998,1.8380500000000004,1.448408888888889,0.9379551666666665,-1.760745999999998,-2.290480555555555,3.609815714285713,-44.197901075318136,22.919805000000007,3.0,-0.7985350299303805,-44.197901075318136
Tc2O3Te2,4.711328055555557,5.956780555555556,-0.7317416249999995,-2.327518571428571,-0.8589228370924089,3.329252222222221,1.7029210000000004,1.4173083333333332,1.2753499999999998,2.764446666666667,2.568736666666668,1.816404166666668,-3.2653593333333326,-4.084228888888887,2.96152571428571,-51.12890787838187,21.14881,3.0,-0.8589228370924089,-51.12890787838187
Tc2O4Te1,5.675133611111114,6.261612777777779,-1.1474684027777768,-3.1969866666666675,-2.0443569701656066,3.848008888888887,1.9489164999999995,1.659305,1.467496666666667,3.82288,2.713912222222222,1.6968966666666672,-4.409228666666662,-4.2930249999999965,2.9462190476190444,-53.56140679571911,19.115715,3.0,-2.0443569701656066,-53.56140679571911
Tc2S1Se4,4.074494666666666,5.833718833333331,-0.2022705694444444,-0.9158719047619036,-0.7849626730001837,2.3747822222222235,0.7536053333333339,0.733075,0.7213916666666667,2.4147600000000007,1.024128611111111,0.744341666666667,-1.8764280000000004,-1.5028311111111134,3.898326666666669,-42.3483387527697,25.300339999999988,3.0,-0.7849626730001837,-42.3483387527697
Tc2S2Se3,4.095705777777778,5.867559944444443,-0.2562290972222222,-0.9516828571428558,-0.7246313696835184,2.3466838888888897,0.7423836666666674,0.7355883333333333,0.7594666666666666,2.44383,1.0903013888888886,0.7896708333333335,-1.98012,-1.5598583333333358,3.889915238095241,-41.10048654883387,24.66220999999999,3.0,-0.7246313696835184,-41.10048654883387
Tc2S3Se2,3.874821555555556,5.915863499999997,-0.3046215555555553,-0.9875523809523804,-0.922792784185016,2.407290555555557,0.9176783333333332,1.033645,0.9166899999999998,2.634503333333334,1.4053736111111106,0.8867066666666669,-2.209735999999999,-1.8510194444444463,3.7807476190476215,-40.45548647279424,24.61498999999999,3.0,-0.922792784185016,-40.455486472794234
Tc2S4Se1,3.979266555555555,5.872201833333332,-0.3258349999999999,-1.0247352380952377,-0.8439686905736656,2.4748022222222232,0.9631446666666664,1.09745,0.92991,2.661513333333333,1.4126880555555552,0.9613033333333336,-2.3430480000000005,-1.856822222222224,3.743781428571431,-39.24972616210752,24.071345,3.0,-0.8439686905736656,-39.24972616210752
Tc2S1Te4,4.421947777777773,5.666934111111113,0.1077938055555555,-1.1406442857142844,-0.9185219121762525,3.088317777777783,0.7009638333333333,0.5590550000000001,0.6160211111111106,2.40358,0.943777222222222,0.5888918333333336,-1.219568000000001,-1.407867222222224,3.864579333333335,-39.88907467478301,31.049795000000003,3.0,-0.9185219121762525,-39.88907467478301
Tc2S2Te3,4.346961333333328,5.648155666666668,-0.0435718333333333,-1.0377104761904752,-0.8406165022718234,2.624936111111116,0.7208915000000001,0.6853333333333333,0.5895261111111105,2.133470000000001,0.9835363888888886,0.5907251666666666,-1.34359,-1.4279555555555568,3.8748087142857135,-39.44424914942642,30.21527,3.0,-0.8406165022718234,-39.44424914942642
Tc2S3Te2,4.003682222222219,5.625789166666666,-0.1665804722222222,-1.0605719047619044,-1.0121875444447277,2.4234105555555563,0.8128353333333335,0.8811116666666667,0.7356433333333329,2.505113333333333,1.3696383333333335,0.7353876666666669,-1.7461140000000002,-1.8932105555555567,3.6376839047619054,-40.258373903420505,28.47010999999999,3.0,-1.0121875444447277,-40.258373903420505
Tc2S4Te1,3.7821748888888864,5.612113055555555,-0.3247982916666665,-1.0973747619047611,-0.9221960045108808,2.382642222222223,0.9007546666666668,0.9710749999999996,0.8738549999999998,2.4616333333333333,1.459595,0.80379,-2.018882,-1.976891111111112,3.63250904761905,-39.53985884387296,25.904695,3.0,-0.9221960045108808,-39.539858843872956
Tc2Se1Te4,4.563929111111107,5.580538444444443,0.1788098333333333,-1.1480457142857137,-1.3168907899448865,3.103846111111116,0.6825848333333331,0.57644,0.5907594444444441,2.4124800000000004,0.9631224999999995,0.5612618333333333,-1.1278920000000006,-1.3781838888888904,3.9068896190476186,-32.07410068215567,30.915669999999995,3.0,-1.3168907899448865,-32.07410068215567
Tc2Se2Te3,4.205653555555551,5.617360944444442,0.1507042916666666,-1.176023333333332,-1.1046016906886515,3.0100694444444502,0.6689244999999997,0.6112933333333334,0.5534677777777776,2.18984,0.9536147222222218,0.5388443333333335,-1.1888180000000006,-1.3663011111111123,3.873349999999999,-33.02069586927473,31.671305000000004,3.0,-1.1046016906886515,-33.02069586927473
Tc2Se3Te2,4.159717555555552,5.654986333333332,0.0372819027777777,-1.1251185714285703,-1.3897701571634635,2.7483755555555587,0.7013031666666669,0.700295,0.6212411111111112,2.14296,1.012557222222222,0.5344293333333332,-1.3657600000000003,-1.6013061111111122,3.7704884761904784,-34.11952620947094,29.351279999999992,3.0,-1.3897701571634635,-34.11952620947094
Tc2Se4Te1,3.991133111111108,5.748133666666666,-0.0350564305555555,-1.0107533333333325,-1.2644767400720895,2.503307222222225,0.6961303333333337,0.7272516666666669,0.6315177777777781,2.18482,1.0392805555555555,0.5339684999999998,-1.4184780000000008,-1.594598333333334,3.796532380952384,-34.75702373046528,28.476274999999987,3.0,-1.2644767400720895,-34.75702373046528
Re2O1S4,3.9878024444444415,7.936503333333329,-0.4558376527777772,-1.6161952380952394,-1.422967022828541,2.8893816666666656,1.3362719999999992,1.468776666666667,1.1023483333333326,3.013713333333335,1.8935977777777784,1.3555433333333338,-2.633872666666668,-2.779732777777777,3.497557999999996,-42.05594244716676,19.36525999999999,3.0,-1.422967022828541,-42.05594244716676
Re2O2S3,4.264567111111107,8.001103333333331,-0.5521046388888886,-1.915396666666668,-1.344246251434615,3.0599050000000005,1.4057656666666667,1.362576666666667,1.1449666666666665,3.039883333333333,1.9467994444444443,1.451005,-3.0580480000000003,-3.193126666666664,3.485052380952376,-46.588134285079576,20.22630999999999,3.0,-1.344246251434615,-46.588134285079576
Re2O3S2,4.63476944444444,7.387909999999993,-0.6628894166666665,-3.069190952380956,-1.6732566341406196,3.604813888888888,1.8979453333333325,1.76849,1.39237,3.4220399999999995,2.5852294444444457,1.829336666666666,-3.886177333333329,-4.918843888888893,3.499723333333331,-52.48211583127839,18.474315,3.0,-1.6732566341406196,-52.48211583127839
Re2O4S1,5.1731083333333325,7.99191944444444,-0.7795765694444442,-3.236455714285717,-2.1873725884692097,3.87327222222222,1.890609666666666,1.7802183333333337,1.5208533333333334,4.017566666666666,2.68936611111111,1.7849249999999994,-4.289384666666663,-4.68713777777778,3.3790076190476217,-54.80700552409557,19.10076666666666,3.0,-2.1873725884692097,-54.80700552409557
Re2O1Se4,3.923272777777776,7.8488883333333375,-0.1300017083333333,-1.381386190476192,-1.2557850341170302,2.563431111111111,1.1718403333333336,1.0669200000000003,0.9862005555555552,2.57141,1.323002222222222,1.059834166666667,-1.7612400000000012,-2.172977777777779,3.606224285714283,-39.81627586797031,20.055129999999995,3.0,-1.2557850341170302,-39.816275867970305
Re2O2Se3,4.218950555555551,7.938451666666662,-0.2763872361111111,-1.567503809523812,-1.295333402542844,2.830299444444444,1.2685296666666666,1.397681666666667,0.9653766666666668,2.7007100000000013,1.5878733333333332,1.2297083333333332,-2.2396106666666684,-2.515682777777775,3.596089047619045,-42.25198222179391,19.566404999999992,3.0,-1.295333402542844,-42.25198222179391
Re2O3Se2,5.051086111111108,7.396554444444439,-0.5194137222222219,-2.444114761904764,-1.2376857106888597,3.4101683333333326,1.8111396666666653,1.7128749999999997,1.314936666666666,3.310056666666666,2.3284938888888886,1.7507666666666666,-3.3076726666666656,-4.787371111111114,3.534518095238092,-47.80974642242487,19.461939999999995,3.0,-1.2376857106888597,-47.809746422424865
Re2O4Se1,5.485208888888888,7.888412777777773,-0.7107434166666665,-3.158912380952382,-1.8543220861562364,3.864044444444444,1.9345379999999992,1.963845,1.520918333333333,4.0557566666666665,2.631308333333332,1.7919433333333326,-4.050399999999995,-4.597145555555554,3.488379523809524,-49.69953730913265,18.513076666666663,3.0,-1.8543220861562364,-49.69953730913265
Re2O1Te4,4.18946333333333,7.031977777777776,0.092644611111111,-1.1369530952380966,-0.8407904387611438,2.032983333333331,1.0590198333333332,0.9499866666666666,0.8479055555555558,1.8866200000000004,1.1827305555555554,0.7809686666666668,-0.980488,-1.7214627777777782,3.802557047619041,-40.1103746045252,25.15554666666667,3.0,-0.8407904387611438,-40.1103746045252
Re2O2Te3,4.357698444444442,8.003449999999999,-0.0736087916666667,-1.1436464285714294,-0.9433884798512602,2.2905183333333325,1.1599445000000006,1.0142633333333335,0.8478000000000001,1.996850000000001,1.2462577777777788,0.9591791666666662,-1.3421039999999989,-1.8539922222222216,3.8659999999999934,-43.347865995014445,23.790785,3.0,-0.9433884798512602,-43.347865995014445
Re2O3Te2,5.211284277777775,6.941398888888886,-0.3418067083333334,-2.114489047619048,-1.1066694533901231,3.149602777777776,1.780458999999999,1.699955,1.1471933333333326,3.06172,2.35564888888889,1.949841666666667,-2.517382000000002,-4.065843888888889,3.276492380952378,-50.01535777021796,22.611155,3.0,-1.1066694533901231,-50.01535777021796
Re2O4Te1,5.906424999999999,7.921853888888885,-0.6344399999999998,-2.995717619047621,-1.649472865780401,3.781471666666668,1.9646701666666664,1.7832116666666664,1.3242499999999993,3.9846366666666655,2.456748333333333,1.8773975,-3.6277053333333344,-4.504352777777776,3.4315271428571403,-52.59011301870716,19.16096833333333,3.0,-1.649472865780401,-52.59011301870716
Re2S1Se4,4.135285666666666,6.655823055555554,0.0759142499999999,-1.0038376190476188,-0.6990991387709018,2.170494444444445,0.8331760000000004,0.7086683333333335,0.7051583333333333,2.336070000000001,0.9632005555555554,0.7932658333333333,-1.6280860000000017,-1.3606722222222236,4.164830761904764,-42.203856526023415,24.973929999999985,3.0,-0.6990991387709018,-42.203856526023415
Re2S2Se3,4.071532888888888,6.872472499999997,0.0229480138888888,-1.0123971428571428,-0.827267051889043,2.237446111111112,0.8191653333333337,0.753081666666667,0.7104283333333331,2.341360000000001,0.9325111111111108,0.8674800000000001,-1.6976420000000012,-1.4219611111111123,4.152296666666669,-40.989182136481226,24.163149999999995,3.0,-0.827267051889043,-40.989182136481226
Re2S3Se2,4.103326999999999,6.909416722222221,-0.0414910972222222,-1.0901123809523816,-0.755551825122673,2.359245000000001,0.943757,0.8508153333333337,0.7990377777777774,2.4459500000000003,1.1697586111111105,1.0467933333333337,-1.9657320000000007,-1.5740711111111123,4.0600476190476265,-40.323111351184416,23.770215,3.0,-0.755551825122673,-40.323111351184416
Re2S4Se1,4.166856999999998,6.929102277777776,-0.1034130833333332,-1.1058009523809524,-1.0310777859280538,2.382340000000001,0.9819153333333336,0.8847153333333334,0.8076461111111107,2.60945,1.1740580555555549,1.0780566666666669,-2.120940000000001,-1.6347188888888908,4.063978571428579,-39.19686475980867,23.638024999999992,3.0,-1.0310777859280538,-39.19686475980867
Re2S1Te4,4.324423444444443,6.000265888888888,0.346669986111111,-0.913378571428572,-0.6771814286105118,1.9450966666666685,0.7575836666666669,0.6210350000000001,0.5794661111111109,1.78771,0.8905030555555559,0.6258933333333334,-0.7674780000000005,-1.1765372222222223,4.051861333333333,-40.31766142174266,30.01152666666665,3.0,-0.6771814286105118,-40.31766142174266
Re2S2Te3,4.40285322222222,6.264184999999999,0.139240361111111,-0.9336276190476192,-0.7116843556352761,1.93239,0.8053716666666667,0.6229300000000001,0.5585222222222221,1.5659800000000006,0.8997797222222225,0.6364900000000001,-0.9351339999999998,-1.200028333333334,4.078721619047621,-40.3426152388756,28.649084166666643,3.0,-0.7116843556352761,-40.342615238875595
Re2S3Te2,4.232299666666665,6.4012143888888895,0.0670043333333333,-1.0589609523809518,-0.9629849732215398,2.240876111111113,0.8515336666666672,0.7533633333333334,0.7188655555555551,2.318143333333333,1.2804350000000004,0.8337691666666666,-1.4629000000000003,-1.5607894444444457,3.737448476190477,-40.873785793615454,27.94623,3.0,-0.9629849732215398,-40.873785793615454
Re2S4Te1,3.94564661111111,6.807581999999999,0.0044270277777777,-1.1041414285714282,-0.8969739047241444,2.235291666666668,0.9356636666666668,0.8200450000000002,0.7771827777777773,2.3852333333333333,1.3022283333333338,0.9507116666666668,-1.7505840000000008,-1.6149033333333345,3.7596514285714298,-39.63723316936039,26.761750000000003,3.0,-0.8969739047241444,-39.637233169360385
Re2Se1Te4,4.377588777777777,5.987790944444444,0.4063831666666667,-0.9321323809523812,-0.8822399687176248,2.2375316666666683,0.6965291000000003,0.6386783333333335,0.5518799999999997,2.13025,0.8544086111111115,0.6523958333333334,-0.6499360000000008,-1.1809966666666671,4.169344333333335,-31.84673408996636,30.45182666666665,3.0,-0.8822399687176248,-31.846734089966354
Re2Se2Te3,4.267915111111109,6.23358983333333,0.3764811666666665,-0.9907188095238104,-1.051936808080628,2.206136666666667,0.6972397666666668,0.6158533333333334,0.5203683333333331,2.04253,0.8690747222222223,0.6258541666666668,-0.7136740000000005,-1.1224788888888897,4.162079333333337,-32.73822230189334,29.800354166666647,3.0,-1.051936808080628,-32.73822230189334
Re2Se3Te2,4.228023888888887,5.985417222222218,0.2578296388888887,-1.012972857142858,-1.109317899348611,2.35040777777778,0.7050987666666668,0.6379566666666667,0.6059966666666667,2.15705,0.9502233333333332,0.6045133333333332,-0.9476339999999996,-1.3388205555555566,3.89707323809524,-33.805121259100964,28.03663999999999,3.0,-1.109317899348611,-33.805121259100964
Re2Se4Te1,4.0273563333333335,6.148058055555553,0.1937177638888887,-1.0228938095238098,-1.1609476763231945,2.317086111111111,0.6964600999999998,0.6504350000000002,0.6190033333333335,2.2781899999999995,0.9399399999999996,0.6315383333333331,-1.0677600000000005,-1.35112388888889,3.900861333333333,-34.58691584550738,27.304269999999995,3.0,-1.1609476763231945,-34.58691584550738
Fe2O1S4,3.753544999999999,5.838217777777777,-0.8561629166666667,-2.202185238095238,-1.5258347002632449,3.38367888888889,1.7239545999999986,1.895721666666666,1.3318266666666672,3.095446666666667,2.848078333333333,1.858174166666668,-4.101799999999998,-3.867170555555555,2.754731904761906,-30.553558728152527,17.149995,3.0,-1.5258347002632449,-30.553558728152527
Fe2O2S3,3.7181061111111102,5.83701222222222,-0.8018259861111113,-2.4488371428571423,-1.7329854320050346,3.647511111111109,1.8304362666666667,2.050665,1.3643216666666669,3.158949999999999,3.3169405555555564,2.029406666666667,-4.494627333333331,-4.018634444444441,2.795307142857144,-34.864126969946206,16.28315166666667,3.0,-1.7329854320050346,-34.864126969946206
Fe2O3S2,3.91654777777778,5.309376111111108,-0.8379092361111113,-3.669979999999996,-1.6030478231879108,4.426417222222221,2.007318833333332,2.030668333333333,1.5885616666666669,4.027303333333332,3.9597972222222233,2.0359212499999995,-5.851581333333329,-5.159243888888892,2.272494761904765,-40.360351197421856,15.765191666666665,3.0,-1.6030478231879108,-40.360351197421856
Fe2O4S1,3.965055000000001,5.494245555555554,-1.0005255000000002,-3.8155923809523777,-2.774072206989126,4.962551666666666,2.128333833333332,1.9910466666666664,1.746338333333333,4.683003333333332,4.15812277777778,2.265222916666666,-6.050691333333331,-5.230462777777778,2.2674695238095275,-42.38705760049878,16.145808333333328,3.0,-2.774072206989126,-42.38705760049878
Fe2O1Se4,4.280361111111114,6.067607777777774,-0.8487845694444442,-1.9209490476190467,-1.3284436776478783,3.2353400000000008,1.3503833333333326,1.3878883333333332,1.220286666666667,2.812186666666668,2.1017366666666657,1.1578062499999993,-3.7674213333333295,-3.332743333333335,3.0584719047619053,-31.191016134210585,18.519160000000007,3.0,-1.3284436776478783,-31.191016134210585
Fe2O2Se3,3.9889472222222224,5.950898333333331,-0.9815522361111106,-2.444007619047619,-1.2528385350972504,3.38588388888889,1.5243095999999994,1.6832,1.291546666666667,2.851043333333334,2.482413333333334,1.591062083333334,-4.251024666666663,-3.8027177777777776,3.0663804761904774,-33.0824024499755,16.669485000000005,3.0,-1.2528385350972504,-33.0824024499755
Fe2O3Se2,3.936850000000001,5.238854444444446,-1.048876694444444,-3.404131428571426,-1.6237239918786603,4.340918333333334,1.857123833333332,1.9497649999999995,1.5271066666666668,3.7650033333333335,3.8781500000000007,1.8375520833333328,-5.702729333333326,-4.856203888888887,2.2615576190476228,-37.37591119201785,15.949046666666664,3.0,-1.6237239918786603,-37.37591119201785
Fe2O4Se1,3.984192222222223,5.329236666666667,-1.1928301805555557,-3.69909714285714,-2.688937727942063,4.712949444444445,2.0531474999999983,2.1051433333333325,1.6956583333333335,4.358513333333332,4.111793888888889,2.044184583333332,-6.027691999999998,-5.13279388888889,2.2299854761904814,-38.49477761593319,15.629348333333327,3.0,-2.688937727942063,-38.49477761593319
Fe2O1Te4,5.041459166666668,6.9409002222222185,-0.8467586388888884,-1.500381428571429,-1.0693528311431224,2.637070555555557,1.0297010000000004,0.7879349999999999,0.9453161111111108,2.310660000000001,1.5106183333333334,0.9129333333333334,-3.0155346666666665,-2.4959183333333312,3.4326790476190463,-32.86795280045726,25.67290833333335,3.0,-1.0693528311431224,-32.86795280045726
Fe2O2Te3,4.780038888888892,6.801071666666664,-1.0715463888888888,-1.8102519047619043,-0.9271850856045248,3.024912222222224,1.212586333333332,0.9846083333333336,1.0756183333333336,2.4519100000000003,1.9010377777777767,1.239753749999999,-3.584909333333333,-3.032849999999998,3.440465714285713,-34.719936079372104,22.401555,3.0,-0.9271850856045248,-34.719936079372104
Fe2O3Te2,4.150753444444444,5.582962222222221,-1.3723374861111106,-2.845083333333333,-1.22696246365535,4.142401111111113,1.836375666666667,1.3433000000000004,1.3458499999999989,3.428556666666666,3.406667777777777,1.6168129166666672,-5.191284666666662,-4.630299444444442,2.2785176190476206,-40.4531464674505,18.79069,3.0,-1.22696246365535,-40.4531464674505
Fe2O4Te1,3.98632,5.550046111111112,-1.5493934444444433,-3.5185371428571384,-2.3772798547228646,4.539586111111111,2.0540873333333325,1.80307,1.4978349999999998,4.272149999999999,3.843945,2.043297083333332,-6.089578666666665,-4.767917777777777,2.187129047619049,-42.63037496530579,17.00537166666666,3.0,-2.3772798547228646,-42.63037496530579
Fe2S1Se4,4.563610666666667,6.306783277777775,-0.6391912500000003,-1.472171904761905,-1.1579472898830057,2.856093888888889,1.1630698666666666,1.0998299999999994,0.9086494444444444,2.41363,1.5481961111111109,0.9175666666666664,-3.125371333333331,-2.626988888888889,3.296812619047624,-33.07667783796366,22.98524,3.0,-1.1579472898830057,-33.07667783796366
Fe2S2Se3,4.425353111111112,6.101486166666666,-0.6677350416666666,-1.5378704761904762,-0.8913727901976521,2.8835594444444443,1.223418866666666,1.129359666666666,0.9458033333333334,2.49918,1.744285,0.9645829166666666,-3.238897333333331,-2.7562449999999994,3.2836957142857184,-31.95725679750724,22.363605,3.0,-0.8913727901976521,-31.95725679750724
Fe2S3Se2,4.157143333333332,5.859706055555553,-0.7130102777777778,-1.5841019047619056,-1.0977623509731012,3.016478888888888,1.3960578666666663,1.387018333333333,1.051635,2.698330000000001,2.209040555555556,1.3386608333333334,-3.4655246666666635,-3.135426111111111,3.1865385714285743,-30.438805912333383,21.66951,3.0,-1.0977623509731012,-30.438805912333386
Fe2S4Se1,4.071491111111111,5.910414166666664,-0.7592643333333331,-1.6646238095238106,-1.0292473577022498,3.028948888888887,1.4618777999999997,1.4839116666666663,1.0684299999999995,2.709,2.3722405555555555,1.4168916666666664,-3.5784606666666634,-3.2590477777777767,3.207645714285716,-28.50175920658392,21.957550000000005,3.0,-1.0292473577022498,-28.50175920658392
Fe2S1Te4,5.187885500000001,6.575847166666665,-0.3622629444444443,-1.2285757142857152,-0.9870780980991538,2.3609172222222243,0.9022294666666676,0.6653699999999998,0.5695599999999996,2.00912,1.2899083333333334,0.8156926666666667,-2.3875013333333337,-2.055252777777778,3.5055057142857136,-33.63453670074023,32.243223333333354,3.0,-0.9870780980991538,-33.63453670074023
Fe2S2Te3,5.026534777777776,6.463366555555552,-0.5022137916666667,-1.1977430952380956,-0.9869915511142172,2.423841666666668,0.9459947666666672,0.7548166666666666,0.609529444444444,1.9681700000000004,1.3111438888888896,0.8034276666666668,-2.613046,-2.161693333333332,3.53430238095238,-32.75025669869745,29.39752500000002,3.0,-0.9869915511142172,-32.75025669869745
Fe2S3Te2,4.382940888888889,5.854862944444445,-0.6312061250000004,-1.4096469047619054,-1.4453360735472238,2.737311666666668,1.2255872666666665,1.17915,0.8863161111111111,2.407900000000001,1.891041111111112,1.016901,-3.170925333333332,-2.8537222222222227,3.0818947619047647,-32.09120775693286,25.85606,3.0,-1.4453360735472238,-32.09120775693286
Fe2S4Te1,4.184734166666667,5.781979111111111,-0.7326955555555554,-1.5200490476190476,-0.8090099926767702,2.8938700000000006,1.3726145999999997,1.4518199999999997,0.9687299999999996,2.6816600000000004,2.157887222222222,1.2084359999999998,-3.3952173333333304,-3.028829444444443,3.0353061904761893,-29.8988758744484,23.85224,3.0,-0.8090099926767702,-29.898875874448393
Fe2Se1Te4,5.289315555555555,6.698098111111107,-0.3133015277777777,-1.2325685714285723,-1.375242146570151,2.337286666666669,0.8861981333333337,0.6748916666666667,0.5407966666666663,1.9419200000000003,1.3127627777777782,0.8018201666666667,-2.270007333333336,-2.063101666666667,3.4320690476190467,-24.60058988437468,34.23705833333335,3.0,-1.375242146570151,-24.600589884374678
Fe2Se2Te3,5.25111433333333,6.57134783333333,-0.3861051111111109,-1.1999104761904775,-1.2398342018223851,2.371514444444446,0.8996842666666672,0.6379916666666666,0.534681111111111,1.83852,1.3349516666666672,0.8101443333333332,-2.407104666666669,-2.1351250000000004,3.415556666666665,-24.862923803618337,32.691573333333345,3.0,-1.2398342018223851,-24.862923803618337
Fe2Se3Te2,4.921577444444444,6.60603872222222,-0.4825564999999999,-1.2696447619047626,-1.5562792599342072,2.4642511111111114,0.9504516000000002,0.7058533333333332,0.6446077777777778,1.91891,1.3939361111111117,0.7182835,-2.6585786666666675,-2.382140555555556,3.296153809523809,-25.13190544766151,31.43150000000001,3.0,-1.5562792599342072,-25.13190544766151
Fe2Se4Te1,4.888603222222222,6.72980144444444,-0.5558177500000001,-1.336395000000001,-1.409125134933451,2.5085411111111107,1.021174933333334,0.8632999999999998,0.7205733333333331,2.07047,1.4520377777777782,0.7719601666666663,-2.808725333333333,-2.4776822222222235,3.301561428571428,-24.739337797925003,28.9604,3.0,-1.409125134933451,-24.739337797925003
Ru2O1S4,3.3997111111111096,5.865766111111108,-1.1154384305555558,-2.0509714285714287,-1.8720375345339555,2.852653888888888,1.2724000000000004,1.226925,1.0767166666666668,2.4823,1.8520422222222224,1.1436148333333334,-3.1395953333333337,-3.265873333333332,2.9810095238095218,-33.91000786901336,19.33858,3.0,-1.8720375345339555,-33.910007869013356
Ru2O2S3,3.3932938888888886,5.962784999999996,-1.2530376388888884,-2.4190719047619043,-2.143020934713445,2.9327161111111115,1.4446966666666667,1.5129216666666665,1.1469666666666674,2.6550733333333323,2.042646666666667,1.11837,-3.5431913333333327,-3.587178888888885,2.93812838095238,-38.50073951998102,18.54843,3.0,-2.143020934713445,-38.50073951998102
Ru2O3S2,3.5601094444444445,5.6601042222222215,-1.366044861111111,-3.6447042857142846,-2.506526811064494,3.6506249999999993,1.6603286666666668,1.6282566666666674,1.4425983333333336,3.06247,2.742693333333334,1.5624291666666668,-4.62456933333333,-4.871871111111117,2.476138571428572,-44.01488874702376,18.3327,3.0,-2.506526811064494,-44.01488874702376
Ru2O4S1,3.988583888888889,5.6953733333333325,-1.5154108749999995,-3.848808571428569,-2.7513404159401644,4.02834833333333,1.940660666666667,1.710301666666667,1.6575700000000002,4.047236666666666,2.7694,1.6589683333333338,-5.112741999999996,-4.880142777777779,2.4720728571428565,-46.07542386173998,17.67664999999999,3.0,-2.7513404159401644,-46.07542386173998
Ru2O1Se4,3.4713421111111105,6.03986944444444,-0.791396361111111,-1.7511547619047625,-1.6563181873549122,2.42044777777778,1.0547686666666662,0.9701833333333334,0.8928700000000002,2.27198,1.4556133333333328,0.8577473333333336,-2.52945,-2.653403333333332,3.049370952380949,-32.82733716171917,20.22019,3.0,-1.6563181873549122,-32.82733716171917
Ru2O2Se3,3.52426988888889,6.064466666666663,-1.087037361111111,-2.1669776190476204,-1.7444290701588283,2.637831111111111,1.212715,1.2877016666666663,0.9551016666666672,2.2226766666666675,1.6503605555555547,1.0496149999999995,-3.141068,-3.075063888888887,3.094489047619044,-35.679916754478775,18.259755,3.0,-1.7444290701588283,-35.679916754478775
Ru2O3Se2,3.69736,5.590817777777777,-1.3966272222222222,-3.392655714285714,-2.1129819092800544,3.411199444444444,1.5519843333333334,1.549766666666667,1.3981416666666666,2.9490933333333333,2.4551333333333343,1.4693341666666668,-4.10455533333333,-4.860665555555555,2.687489999999999,-40.92465720364071,18.6153,3.0,-2.1129819092800544,-40.92465720364071
Ru2O4Se1,4.286865,5.797575555555554,-1.530868638888888,-3.7233966666666674,-2.808296813832801,4.047806111111107,1.9157290000000005,1.597201666666667,1.6097516666666671,3.9127866666666673,2.719439444444445,1.7196883333333337,-4.9201453333333305,-4.905754444444446,2.513789047619047,-42.06684129514893,17.758159999999993,3.0,-2.808296813832801,-42.06684129514893
Ru2O1Te4,4.214687333333334,6.513409222222221,-0.6559860555555556,-1.518109523809524,-1.1605037869404229,2.0461066666666663,1.0123287333333335,0.9353166666666668,0.7031166666666667,1.9436900000000008,1.375455,0.7996379166666661,-1.756213333333333,-2.139406111111111,3.422920857142852,-32.71326228850552,26.279846666666675,3.0,-1.1605037869404229,-32.71326228850552
Ru2O2Te3,4.541226111111112,6.968212833333332,-1.0136269999999996,-1.6673676190476177,-1.3617072869707678,2.3221416666666683,1.1259533333333331,0.9437683333333332,0.7810716666666667,2.143060000000001,1.541617222222222,0.967521666666666,-2.2529433333333326,-2.5273055555555546,3.464825619047616,-36.12420009863912,23.884891666666675,3.0,-1.3617072869707678,-36.124200098639115
Ru2O3Te2,4.570958055555559,5.6335386666666665,-1.3662966388888882,-2.7228842857142843,-1.510024388428245,3.2883249999999973,1.5470696666666663,1.1945333333333332,1.2526966666666666,2.8968799999999995,2.476223333333333,1.4855191666666672,-3.597332000000002,-4.600915000000001,2.656177142857143,-43.45971397957773,22.442827,3.0,-1.510024388428245,-43.45971397957773
